                   0  -2.96764079571       0.00000000000       0.00000000000    
                   1  -4.30472482768      0.188308985010E-03  0.534960641084    
                   2  -4.55446039911      0.458084945294E-04  0.198182443545    
                   3  -4.64294723705      0.203907157210E-04  0.113514492880    
                   4  -4.69913226886      0.106729651846E-04  0.890743543812E-01
                   5  -4.73871675308      0.954068349917E-05  0.736422588897E-01
                   6  -4.76316195025      0.564554689046E-05  0.539316855794E-01
                   7  -4.76690592275      0.701525798011E-04  0.845664696027E-02
                   8  -4.77032115535      0.420463337270E-05  0.108637794746E-01
                   9  -4.77322609067      0.548929742978E-04  0.746099570680E-02
                  10  -4.77578619454      0.319551786310E-05  0.858193986278E-02
                  11  -4.77810130346      0.434962498473E-04  0.665224030891E-02
                  12  -4.78002166247      0.274802232723E-05  0.691612844812E-02
                  13  -4.78182353389      0.336446451995E-04  0.587473389405E-02
                  14  -4.78320268810      0.261367505539E-05  0.577613158860E-02
                  15  -4.78449027472      0.223137250639E-04  0.501963901703E-02
                  16  -4.78529507448      0.275331164242E-05  0.421012918030E-02
                  17  -4.78606588264      0.125817365913E-04  0.384895562715E-02
                  18  -4.78677095826      0.272057388200E-05  0.377041371803E-02
                  19  -4.78745868799      0.110337418163E-04  0.360516369164E-02
                  20  -4.78812926550      0.266597493355E-05  0.363047828382E-02
                  21  -4.78879135965      0.106593812557E-04  0.352913799004E-02
                  22  -4.78945328073      0.260739492648E-05  0.360031264802E-02
                  23  -4.79010641676      0.105480358992E-04  0.350225124852E-02
                  24  -4.79075834351      0.255408823965E-05  0.356708867990E-02
                  25  -4.79140229681      0.104404723580E-04  0.347478045603E-02
                  26  -4.79204601993      0.250344266540E-05  0.354039441107E-02
                  27  -4.79268199421      0.103495413007E-04  0.345059834772E-02
                  28  -4.79331770316      0.245559232454E-05  0.351430651351E-02
                  29  -4.79394597320      0.102627543654E-04  0.342705206629E-02
                  30  -4.79457417734      0.240990604695E-05  0.348996314209E-02
                  31  -4.79519516460      0.101817132863E-04  0.340458612277E-02
                  32  -4.79581617247      0.236611325959E-05  0.346662738919E-02
                  33  -4.79643016642      0.101045870694E-04  0.338283799630E-02
                  34  -4.79704427897      0.232393317018E-05  0.344426612026E-02
                  35  -4.79765155010      0.100310274577E-04  0.336176864045E-02
                  36  -4.79825901554      0.228317036512E-05  0.342268214658E-02
                  37  -4.79885979342      0.996043549516E-05  0.334127171090E-02
                  38  -4.79946083551      0.224366437825E-05  0.340178291402E-02
                  39  -4.80005532757      0.989247584342E-05  0.332129339251E-02
                  40  -4.80065014608      0.220529165516E-05  0.338147835045E-02
                  41  -4.80123853975      0.982685751350E-05  0.330178423079E-02
                  42  -4.80182731794      0.216795333470E-05  0.336170705866E-02
                  43  -4.80240978645      0.976337688348E-05  0.328271037552E-02
                  44  -4.80299269418      0.213157063817E-05  0.334242004157E-02
                  45  -4.80356939942      0.970187661641E-05  0.326404526983E-02
                  46  -4.80414659644      0.209607967856E-05  0.332358110103E-02
                  47  -4.80471769158      0.964224099301E-05  0.324576939904E-02
                  48  -4.80528932959      0.206142811457E-05  0.330516243296E-02
                  49  -4.80585496092      0.958438251891E-05  0.322786785102E-02
                  50  -4.80642118525      0.202757237899E-05  0.328714300614E-02
                  51  -4.80698149354      0.952823554749E-05  0.321032932328E-02
                  52  -4.80754244434      0.199447565779E-05  0.326950666358E-02
                  53  -4.80809756585      0.947375006084E-05  0.319314505130E-02
                  54  -4.80865337900      0.196210632229E-05  0.325224094205E-02
                  55  -4.80920344624      0.942088760426E-05  0.317630814126E-02
                  56  -4.80975425401      0.193043675533E-05  0.323533607412E-02
                  57  -4.81029939625      0.936961800543E-05  0.315981301715E-02
                  58  -4.81084532779      0.189944245510E-05  0.321878428210E-02
                  59  -4.81138567147      0.931991706430E-05  0.314365503836E-02
                  60  -4.81192685316      0.186910135893E-05  0.320257923138E-02
                  61  -4.81246252220      0.927176480882E-05  0.312783020878E-02
                  62  -4.81299907791      0.183939332902E-05  0.318671563679E-02
                  63  -4.81353019389      0.922514427892E-05  0.311233497760E-02
                  64  -4.81406224519      0.181029976502E-05  0.317118896056E-02
                  65  -4.81458892755      0.918004058954E-05  0.309716608385E-02
                  66  -4.81511659384      0.178180330694E-05  0.315599520451E-02
                  67  -4.81563895995      0.913644035009E-05  0.308232046319E-02
                  68  -4.81616235858      0.175388761191E-05  0.314113074995E-02
                  69  -4.81668052387      0.909433119941E-05  0.306779517259E-02
                  70  -4.81719977024      0.172653718275E-05  0.312659224861E-02
                  71  -4.81771384825      0.905370152625E-05  0.305358734777E-02
                  72  -4.81822905586      0.169973723883E-05  0.311237653925E-02
