 0000   0.00000000000      0.581370359029E-02   0.00000000000      -4.82954962145      -4.82958661441      0.273811971430-316
 0000   0.00000000000      0.581370359029E-02  0.940677000961E-02  -4.82954962145      -4.82958661441      -4.82778630248    
