                   0  -11.4998823066       0.00000000000       0.00000000000       0.00000000000                       0
                   1  -11.5037322578      0.402697314338E-02  0.322871360552E-02   0.00000000000                       3
                   2  -11.5049985312      0.342535783199E-02  0.126706328533E-02  0.875342540322                       0
                   3  -11.5119518134      0.846744351775E-03  0.570142716584E-02  0.296998967721                       0
                   4  -11.5153796191      0.813392878537E-02  0.256154798478E-02   10.3663538042                       0
                   5  -11.5230643315      0.241707699494E-02  0.633249482166E-02  0.378448159616                       0
                   6  -11.5253532546      0.595968759109E-02  0.227429839567E-02   3.00673261301                       0
                   7  -11.5282171830      0.163528434580E-02  0.357664375199E-02  0.273159495327                       0
                   8  -11.5290295961      0.152711660851E-02  0.107183038416E-02   1.13675537595                       0
                   9  -11.5323358810      0.157248325448E-02  0.363997260158E-02   1.02330323014                       0
                  10  -11.5334164235      0.209280551781E-02  0.150731783989E-02   1.85396991880                       0
                  11  -11.5376040012      0.152629181442E-02  0.516270397286E-02  0.794552007634                       0
                  12  -11.5385833449      0.273261921918E-02  0.142182446933E-02   2.33564799978                       0
                  13  -11.5405059104      0.470310773519E-03  0.317404729485E-02  0.217548393158                       0
                  14  -11.5413570294      0.204664917085E-02  0.144394394099E-02   4.79350275787                       0
                  15  -11.5427692002      0.773188224687E-03  0.247972359507E-02  0.387882830886                       0
                  16  -11.5432073203      0.730232022654E-03  0.805361432567E-03   1.19427473685                       0
                  17  -11.5458446920      0.889906439783E-03  0.335130707564E-02   1.26105432278                       0
                  18  -11.5466661709      0.175592992756E-02  0.127671372229E-02   2.63807535499                       0
                  19  -11.5489830939      0.782915757347E-03  0.301944892765E-02  0.536064355788                       0
                  20  -11.5497146765      0.268985740051E-02  0.698925198626E-03   0.00000000000                       3
                  21  -11.5514340622      0.597693084114E-03  0.256887764222E-02  0.188578697651                       0
                  22  -11.5521537265      0.101621090175E-02  0.101460580566E-02   1.85450440215                       0
                  23  -11.5538109338      0.149479104860E-02  0.213935375722E-02   1.49506294218                       0
                  24  -11.5545021598      0.863245319943E-03  0.114018840132E-02  0.931215342780                       0
                  25  -11.5563241556      0.111121935209E-02  0.281870071925E-02   1.41816007251                       0
                  26  -11.5570177247      0.146252229173E-02  0.129635438610E-02   1.66207472523                       0
                  27  -11.5580670187      0.584439224359E-03  0.191430695972E-02  0.449234196125                       0
                  28  -11.5589303232      0.141587799598E-02  0.137722793572E-02   2.66619102044                       0
                  29  -11.5602972757      0.983383964848E-03  0.231024680484E-02  0.793567595407                       0
                  30  -11.5610810528      0.122671710684E-02  0.136814952345E-02   1.50156547690                       0
                  31  -11.5634580540      0.107610428479E-02  0.367074387670E-02  0.999203557860                       0
                  32  -11.5647414242      0.241239800824E-02  0.196832644590E-02   2.60651084620                       0
                  33  -11.5662939511      0.113705866362E-02  0.243298535366E-02  0.536434398032                       0
                  34  -11.5674931928      0.168644998635E-02  0.169353390385E-02   1.64233054351                       0
                  35  -11.5706927186      0.184173941396E-02  0.394481595501E-02   1.17972675110                       0
                  36  -11.5723100950      0.313741412135E-02  0.221440551684E-02   2.11088483628                       0
                  37  -11.5750696990      0.126170615654E-02  0.369894231708E-02  0.490665636557                       0
                  38  -11.5772771719      0.389289563705E-02  0.280651861316E-02   3.45463389448                       0
                  39  -11.5790895862      0.162102047592E-02  0.272251939186E-02  0.509055714057                       0
                  40  -11.5795635615      0.132589227565E-02  0.584087884970E-03   0.00000000000                       3
                  41  -11.5833227028      0.699456657640E-03  0.384415886649E-02  0.522743341009                       0
                  42  -11.5849545492      0.349387990791E-02  0.178662648148E-02   5.85168609249                       0
                  43  -11.5878026708      0.192349596875E-02  0.357325296296E-02  0.579086352626                       0
                  44  -11.5884178185      0.129967965346E-02  0.934719880869E-03  0.926691203169                       0
                  45  -11.5911218089      0.994144025526E-03  0.327956706709E-02  0.769504906297                       0
                  46  -11.5923309698      0.260866236988E-02  0.158616446729E-02   3.15693602541                       0
                  47  -11.5949656300      0.973137181669E-03  0.347719153270E-02  0.470573923023                       0
                  48  -11.5959430250      0.238117802545E-02  0.150366770541E-02   2.93056638012                       0
                  49  -11.5970654407      0.561715930325E-03  0.235819941626E-02  0.277921224135                       0
                  50  -11.5976718275      0.120157780356E-02  0.114178780413E-02   2.33527054379                       0
                  51  -11.5993137364      0.811586527574E-03  0.267479255089E-02  0.728412685604                       0
                  52  -11.5997676685      0.104787757969E-02  0.835240919295E-03   1.62216940457                       0
                  53  -11.6021609729      0.484657886296E-03  0.364435531458E-02  0.521297456675                       0
                  54  -11.6035113269      0.309147924858E-02  0.206727502283E-02   7.14875064523                       0
                  55  -11.6048327348      0.484548790114E-03  0.243177252443E-02  0.242773849806                       0
                  56  -11.6057234525      0.173302103636E-02  0.163111958053E-02   3.97661858363                       0
                  57  -11.6070947534      0.841475151837E-03  0.269805542532E-02  0.515285001919                       0
                  58  -11.6076100702      0.103527239915E-02  0.933722721394E-03   1.40328311496                       0
                  59  -11.6100030171      0.778253410636E-03  0.313297414917E-02  0.801711610053                       0
                  60  -11.6106275108      0.235058339005E-02  0.629015061690E-03   0.00000000000                       3
                  61  -11.6122703493      0.296092861942E-03  0.249404307829E-02  0.126909833520                       0
                  62  -11.6129520914      0.142249053187E-02  0.973651491256E-03   5.05417724957                       0
                  63  -11.6153399063      0.105885371051E-02  0.300965765571E-02  0.764001040824                       0
                  64  -11.6163439629      0.157945726572E-02  0.134493755870E-02   1.98965521718                       0
