   0.00000000000       9838048.82467      0.110255884148E+13 -0.502649003283E-02   7775598.08281      0.220511768295E+13   366437857840.       366459318125.       369661665512.    
  0.500000000000E-04   9827630.53217      0.110087493245E+13 -0.499275190668E-02   7756613.72942      0.220174986491E+13   365878862839.       365900935760.       369095133855.    
  0.100000000000E-03   9817469.21470      0.109923646585E+13 -0.495995610072E-02   7738799.89487      0.219847293169E+13   365335187883.       365357865045.       368543412918.    
  0.150000000000E-03   9807532.58025      0.109763732752E+13 -0.492798623236E-02   7721813.87260      0.219527465505E+13   364804764922.       364828036824.       368004525778.    
  0.200000000000E-03   9797797.87054      0.109607327348E+13 -0.489684675813E-02   7705462.20797      0.219214654696E+13   364286159282.       364310015910.       367477098286.    
  0.250000000000E-03   9788247.72483      0.109454110164E+13 -0.486642892429E-02   7689626.56138      0.218908220328E+13   363778288726.       363802719864.       366960093050.    
  0.300000000000E-03   9778868.24028      0.109303826930E+13 -0.483671591246E-02   7674226.55305      0.218607653860E+13   363280293858.       363305289266.       366452686174.    
  0.350000000000E-03   9769647.91053      0.109156268624E+13 -0.480769993010E-02   7659203.19623      0.218312537247E+13   362791468160.       362817017677.       365954200399.    
  0.400000000000E-03   9760576.98272      0.109011259066E+13 -0.477929288172E-02   7644511.06785      0.218022518132E+13   362311216065.       362337309674.       365464064923.    
  0.450000000000E-03   9751647.03878      0.108868646912E+13 -0.475144328448E-02   7630114.16851      0.217737293825E+13   361839025904.       361865653776.       364981789445.    
  0.500000000000E-03   9742850.70783      0.108728300192E+13 -0.472421614722E-02   7615983.45326      0.217456600384E+13   361374451472.       361401603991.       364506946458.    
  0.550000000000E-03   9734181.46046      0.108590102428E+13 -0.469749519289E-02   7602095.20340      0.217180204857E+13   360917098915.       360944766696.       364039158673.    
  0.600000000000E-03   9725633.45661      0.108453949785E+13 -0.467126510557E-02   7588429.87309      0.216907899570E+13   360466617095.       360494790998.       363578089759.    
  0.650000000000E-03   9717201.43017      0.108319748913E+13 -0.464561393346E-02   7574971.23289      0.216639497826E+13   360022690315.       360051361447.       363123437369.    
  0.700000000000E-03   9708880.59949      0.108187415285E+13 -0.462032268661E-02   7561705.71432      0.216374830570E+13   359585032696.       359614192416.       362674927737.    
  0.750000000000E-03   9700666.59660      0.108056871885E+13 -0.459556490205E-02   7548621.89805      0.216113743770E+13   359153383751.       359183023668.       362232311431.    
  0.800000000000E-03   9692555.41039      0.107928048160E+13 -0.457119592102E-02   7535710.10907      0.215856096320E+13   358727504839.       358757616813.       361795359948.    
  0.850000000000E-03   9684543.34035      0.107800879168E+13 -0.454721036112E-02   7522962.09342      0.215601758336E+13   358307176297.       358337752429.       361363862955.    
  0.900000000000E-03   9676626.95844      0.107675304878E+13 -0.452364916964E-02   7510370.75831      0.215350609756E+13   357892195065.       357923227697.       360937626016.    
  0.950000000000E-03   9668803.07731      0.107551269587E+13 -0.450046588594E-02   7497929.96222      0.215102539173E+13   357482372728.       357513854434.       360516468704.    
  0.100000000000E-02   9661068.72358      0.107428721433E+13 -0.447764062301E-02   7485634.34479      0.214857442865E+13   357077533868.       357109457445.       360100223014.    
  0.105000000000E-02   9653421.11512      0.107307611980E+13 -0.445519041023E-02   7473479.18841      0.214615223961E+13   356677514658.       356709873123.       359688732023.    
  0.110000000000E-02   9645857.64171      0.107187895868E+13 -0.443300212282E-02   7461460.30557      0.214375791737E+13   356282161679.       356314948259.       359281848746.    
  0.115000000000E-02   9638375.84825      0.107069530505E+13 -0.441118170238E-02   7449573.94683      0.214139061010E+13   355891330890.       355924539012.       358879435147.    
  0.120000000000E-02   9630973.42034      0.106952475805E+13 -0.438976598707E-02   7437816.72559      0.213904951611E+13   355504886740.       355538510026.       358481361287.    
  0.125000000000E-02   9623648.17155      0.106836693963E+13 -0.436855874614E-02   7426185.55662      0.213673387926E+13   355122701393.       355156733652.       358087504587.    
  0.130000000000E-02   9616398.03239      0.106722149250E+13 -0.434767815204E-02   7414677.60564      0.213444298499E+13   354744654055.       354779089272.       357697749169.    
  0.135000000000E-02   9609221.04048      0.106608807837E+13 -0.432711978647E-02   7403290.24799      0.213217615673E+13   354370630369.       354405462703.       357311985293.    
  0.140000000000E-02   9602115.33191      0.106496637641E+13 -0.430678192060E-02   7392021.03483      0.212993275282E+13   354000521895.       354035745667.       356930108846.    
  0.145000000000E-02   9595079.13352      0.106385608185E+13 -0.428677259515E-02   7380867.66530      0.212771216370E+13   353634225637.       353669835323.       356552020891.    
  0.150000000000E-02   9588110.75602      0.106275690474E+13 -0.426699625132E-02   7369827.96381      0.212551380949E+13   353271643620.       353307633849.       356177627275.    
  0.155000000000E-02   9581208.58779      0.106166856885E+13 -0.424746472527E-02   7358899.86128      0.212333713770E+13   352912682524.       352949048064.       355806838260.    
  0.160000000000E-02   9574371.08936      0.106059081064E+13 -0.422819418418E-02   7348081.37990      0.212118162129E+13   352557253338.       352593989096.       355439568210.    
  0.165000000000E-02   9567596.78835      0.105952337843E+13 -0.420917719566E-02   7337370.62051      0.211904675686E+13   352205271059.       352242372074.       355075735295.    
  0.170000000000E-02   9560884.27496      0.105846603150E+13 -0.419036845960E-02   7326765.75234      0.211693206301E+13   351856654419.       351894115853.       354715261233.    
  0.175000000000E-02   9554232.19785      0.105741853945E+13 -0.417184703474E-02   7316265.00459      0.211483707890E+13   351511325633.       351549142769.       354358071047.    
  0.180000000000E-02   9547639.26038      0.105638068144E+13 -0.415351243828E-02   7305866.65950      0.211276136287E+13   351169210171.       351207378407.       354004092857.    
  0.185000000000E-02   9541104.21718      0.105535224563E+13 -0.413535798543E-02   7295569.04678      0.211070449125E+13   350830236555.       350868751397.       353653257675.    
  0.190000000000E-02   9534625.87100      0.105433302862E+13 -0.411748145052E-02   7285370.53895      0.210866605724E+13   350494336164.       350533193225.       353305499231.    
  0.195000000000E-02   9528203.06988      0.105332283493E+13 -0.409981978009E-02   7275269.54760      0.210664566986E+13   350161443066.       350200638060.       352960753806.    
