                 310  -12.0499023140       0.00000000000       0.00000000000       0.00000000000                       0
                 311  -12.0501032660      0.583442431256E-03  0.427778774017E-03   0.00000000000                       3
                 312  -12.0504474023      0.566398278425E-03  0.955643101260E-03  0.973098644912                       0
                 313  -12.0505464324      0.195245147388E-03  0.397461728602E-03  0.560224587127                       0
                 314  -12.0507968878      0.284704742721E-03  0.794923457204E-03   1.50392334174                       0
                 315  -12.0509513629      0.350410111458E-03  0.504625279333E-03   1.57622767978                       0
                 316  -12.0512221683      0.255844353367E-03  0.804110996588E-03  0.870098568652                       0
                 317  -12.0514581500      0.514574211536E-03  0.704179787665E-03   2.29853499569                       0
                 318  -12.0518087227      0.384281352161E-03  0.108206994501E-02  0.868421006772                       0
                 319  -12.0520852649      0.599463361941E-03  0.833052696159E-03   1.79091835355                       0
                 320  -12.0522384572      0.505114756997E-03  0.319211484159E-03   0.00000000000                       3
                 321  -12.0526777515      0.432661055735E-03  0.102810980407E-02  0.861773020578                       0
                 322  -12.0528105224      0.282935071382E-03  0.389118640112E-03  0.932801137245                       0
                 323  -12.0531450059      0.366775466634E-03  0.961954173087E-03   1.38454466857                       0
                 324  -12.0532838964      0.401869129549E-03  0.474450079985E-03   1.49516971760                       0
                 325  -12.0536314175      0.275669265498E-03  0.104899504746E-02  0.676473828877                       0
                 326  -12.0537804342      0.544959914032E-03  0.498084566549E-03   2.33713568952                       0
                 327  -12.0541065068      0.112715204039E-03  0.861456151964E-03  0.255478799921                       0
                 328  -12.0545318606      0.982639244193E-03  0.964711912435E-03   9.16337895145                       0
                 329  -12.0554621267      0.543776690831E-03  0.208246482833E-02  0.689315163010                       0
                 330  -12.0562389613      0.191472745225E-02  0.164816004096E-02   3.96050166650                       0
                 331  -12.0618019052      0.137049746182E-02  0.992557324683E-02  0.829415964498                       0
                 332  -12.0777380522      0.215941370449E-01  0.256033421835E-01   16.8671340720                       0
                 333  -12.1066336713      0.235104285986E-01  0.448697045109E-01   1.35283736591                       0
                 334  -12.1322456185      0.500908294782E-01  0.352498644549E-01   2.05240069771                       0
                 335  -12.1567198167      0.292286788252E-01  0.287128821812E-01  0.558075992294                       0
                 336  -12.1787407286      0.367879431083E-01  0.243903506174E-01   1.38803149199                       0
