   0.00000000000      0.350011134115E-05  0.143435640291E-03 -0.318521938209E-07  0.340631652600E-01  0.999999998953      0.271088291191E-04  0.335214681065E-04  0.828053430652E-04
  0.625000000000E-01  0.350011134115E-05  0.143452336588E-03 -0.318521938209E-07  0.340722099492E-01   1.00351092696      0.271146803194E-04  0.335273802275E-04  0.828102760412E-04
  0.125000000000      0.350011134115E-05  0.143469085756E-03 -0.318521938209E-07  0.340812425244E-01   1.00705645876      0.271205560301E-04  0.335333132518E-04  0.828152164743E-04
  0.187500000000      0.350011134115E-05  0.143485887818E-03 -0.318521938210E-07  0.340902630454E-01   1.01063696137      0.271264562616E-04  0.335392671906E-04  0.828201643661E-04
  0.250000000000      0.350011134115E-05  0.143502742798E-03 -0.318521938210E-07  0.340992715908E-01   1.01425280814      0.271323810245E-04  0.335452420553E-04  0.828251197181E-04
  0.312500000000      0.350011134115E-05  0.143519650718E-03 -0.318521938210E-07  0.341082680364E-01   1.01790437651      0.271383303293E-04  0.335512378570E-04  0.828300825320E-04
  0.375000000000      0.350011134115E-05  0.143536611603E-03 -0.318521938211E-07  0.341172520908E-01   1.02159204438      0.271443041867E-04  0.335572546072E-04  0.828350528092E-04
  0.437500000000      0.350011134115E-05  0.143553625476E-03 -0.318521938211E-07  0.341262239466E-01   1.02531620149      0.271503026071E-04  0.335632923171E-04  0.828400305515E-04
  0.500000000000      0.350011134115E-05  0.143570692360E-03 -0.318521938211E-07  0.341351836219E-01   1.02907723527      0.271563256014E-04  0.335693509982E-04  0.828450157603E-04
  0.562500000000      0.350011134115E-05  0.143587812279E-03 -0.318521938212E-07  0.341441309439E-01   1.03287554233      0.271623731801E-04  0.335754306618E-04  0.828500084374E-04
  0.625000000000      0.350011134115E-05  0.143604985258E-03 -0.318521938212E-07  0.341530659034E-01   1.03671152245      0.271684453539E-04  0.335815313194E-04  0.828550085844E-04
  0.687500000000      0.350011134115E-05  0.143622211319E-03 -0.318521938212E-07  0.341619884263E-01   1.04058558055      0.271745421336E-04  0.335876529825E-04  0.828600162030E-04
  0.750000000000      0.350011134115E-05  0.143639490487E-03 -0.318521938212E-07  0.341708987916E-01   1.04449812565      0.271806635300E-04  0.335937956625E-04  0.828650312947E-04
  0.812500000000      0.350011134115E-05  0.143656822786E-03 -0.318521938212E-07  0.341797968593E-01   1.04844957171      0.271868095537E-04  0.335999593710E-04  0.828700538614E-04
  0.875000000000      0.350011134115E-05  0.143674208240E-03 -0.318521938213E-07  0.341886823898E-01   1.05244033633      0.271929802156E-04  0.336061441195E-04  0.828750839046E-04
  0.937500000000      0.350011134115E-05  0.143691646872E-03 -0.318521938213E-07  0.341975554398E-01   1.05647084699      0.271991755266E-04  0.336123499196E-04  0.828801214262E-04
   1.00000000000      0.350011134115E-05  0.143709138708E-03 -0.318521938213E-07  0.342064161019E-01   1.06054153359      0.272053954975E-04  0.336185767830E-04  0.828851664278E-04
   1.06250000000      0.350011134115E-05  0.143726683772E-03 -0.318521938214E-07  0.342152644341E-01   1.06465282735      0.272116401393E-04  0.336248247212E-04  0.828902189112E-04
   1.12500000000      0.350011134115E-05  0.143744282087E-03 -0.318521938214E-07  0.342241004165E-01   1.06880516947      0.272179094628E-04  0.336310937460E-04  0.828952788781E-04
   1.18750000000      0.350011134115E-05  0.143761933678E-03 -0.318521938214E-07  0.342329239359E-01   1.07299900441      0.272242034790E-04  0.336373838691E-04  0.829003463304E-04
   1.25000000000      0.350011134115E-05  0.143779638571E-03 -0.318521938214E-07  0.342417349988E-01   1.07723478543      0.272305221988E-04  0.336436951022E-04  0.829054212698E-04
   1.31250000000      0.350011134115E-05  0.143797396789E-03 -0.318521938215E-07  0.342505334735E-01   1.08151296289      0.272368656334E-04  0.336500274570E-04  0.829105036981E-04
   1.37500000000      0.350011134115E-05  0.143815208356E-03 -0.318521938215E-07  0.342593191500E-01   1.08583400042      0.272432337938E-04  0.336563809454E-04  0.829155936172E-04
   1.43750000000      0.350011134115E-05  0.143833073299E-03 -0.318521938215E-07  0.342680924199E-01   1.09019836826      0.272496266909E-04  0.336627555792E-04  0.829206910288E-04
   1.50000000000      0.350011134115E-05  0.143850991641E-03 -0.318521938215E-07  0.342768530429E-01   1.09460653620      0.272560443359E-04  0.336691513702E-04  0.829257959349E-04
   1.56250000000      0.350011134115E-05  0.143868963408E-03 -0.318521938216E-07  0.342856012437E-01   1.09905898162      0.272624867400E-04  0.336755683303E-04  0.829309083372E-04
   1.62500000000      0.350011134115E-05  0.143886988624E-03 -0.318521938216E-07  0.342943368585E-01   1.10355618901      0.272689539143E-04  0.336820064715E-04  0.829360282377E-04
   1.68750000000      0.350011134115E-05  0.143905067314E-03 -0.318521938216E-07  0.343030599352E-01   1.10809864803      0.272754458700E-04  0.336884658057E-04  0.829411556383E-04
   1.75000000000      0.350011134115E-05  0.143923199504E-03 -0.318521938216E-07  0.343117702653E-01   1.11268685478      0.272819626183E-04  0.336949463449E-04  0.829462905409E-04
   1.81250000000      0.350011134115E-05  0.143941385219E-03 -0.318521938217E-07  0.343204681406E-01   1.11732131287      0.272885041705E-04  0.337014481010E-04  0.829514329474E-04
   1.87500000000      0.350011134115E-05  0.143959624484E-03 -0.318521938217E-07  0.343291534069E-01   1.12200252791      0.272950705378E-04  0.337079710862E-04  0.829565828597E-04
   1.93750000000      0.350011134115E-05  0.143977917324E-03 -0.318521938217E-07  0.343378256071E-01   1.12673101340      0.273016617315E-04  0.337145153124E-04  0.829617402798E-04
   2.00000000000      0.350011134115E-05  0.143996263765E-03 -0.318521938217E-07  0.343464852335E-01   1.13150728661      0.273082777630E-04  0.337210807918E-04  0.829669052098E-04
   2.06250000000      0.350011134115E-05  0.144014663832E-03 -0.318521938218E-07  0.343551322342E-01   1.13633188126      0.273149186436E-04  0.337276675366E-04  0.829720776515E-04
   2.12500000000      0.350011134115E-05  0.144033117551E-03 -0.318521938218E-07  0.343637663268E-01   1.14120532548      0.273215843847E-04  0.337342755588E-04  0.829772576070E-04
   2.18750000000      0.350011134115E-05  0.144051624947E-03 -0.318521938218E-07  0.343723876913E-01   1.14612816075      0.273282749978E-04  0.337409048707E-04  0.829824450784E-04
   2.25000000000      0.350011134115E-05  0.144070186046E-03 -0.318521938219E-07  0.343809963240E-01   1.15110093050      0.273349904943E-04  0.337475554845E-04  0.829876400676E-04
   2.31250000000      0.350011134115E-05  0.144088800875E-03 -0.318521938219E-07  0.343895920734E-01   1.15612419078      0.273417308857E-04  0.337542274124E-04  0.829928425767E-04
   2.37500000000      0.350011134115E-05  0.144107469458E-03 -0.318521938219E-07  0.343981749456E-01   1.16119849708      0.273484961834E-04  0.337609206668E-04  0.829980526079E-04
   2.43750000000      0.350011134115E-05  0.144126191822E-03 -0.318521938219E-07  0.344067449795E-01   1.16632441594      0.273552863991E-04  0.337676352598E-04  0.830032701631E-04
   2.50000000000      0.350011134115E-05  0.144144967993E-03 -0.318521938220E-07  0.344153023258E-01   1.17150252380      0.273621015443E-04  0.337743712040E-04  0.830084952445E-04
