   6.28318530718       0.00000000000    
   12.5663706144      0.195449471790E-02
   18.8495559215      0.422077525252E-03
   25.1327412287      0.108931155512E-03
   31.4159265359      0.238815938662E-04
   37.6991118431      0.340191551279E-05
   43.9822971503      0.410132629566E-06
   50.2654824574      0.440024677292E-06
   56.5486677646      0.880027872252E-07
   62.8318530718      0.348437494830E-07
   69.1150383790      0.479870827284E-08
   75.3982236862      0.210657062057E-08
   81.6814089933      0.346060465045E-09
   87.9645943005      0.255343213361E-09
   94.2477796077      0.349893246757E-10
   100.530964915      0.249180948937E-10
   106.814150222      0.323081250441E-11
   113.097335529      0.296129587616E-11
   119.380520836      0.503375959956E-12
   125.663706144      0.408413755280E-12
   131.946891451      0.657235787596E-13
   138.230076758      0.655049637260E-13
   144.513262065      0.939330713805E-14
   150.796447372      0.120802365858E-13
   157.079632679      0.194285213393E-14
   163.362817987      0.235289037620E-14
   169.646003294      0.372531932802E-15
   175.929188601      0.440926273484E-15
   182.212373908      0.799783006838E-16
   188.495559215      0.771834233093E-16
   194.778744523      0.141507627606E-16
   201.061929830      0.127748572971E-16
   207.345115137      0.250552435029E-17
   213.628300444      0.189427686373E-17
   219.911485751      0.428208465431E-18
   226.194671058      0.277138687375E-18
   232.477856366      0.708311810997E-19
   238.761041673      0.417051463516E-19
   245.044226980      0.116688297685E-19
   251.327412287      0.632205475416E-20
   257.610597594      0.188392251756E-20
   263.893782902      0.118390727084E-20
   270.176968209      0.412425468997E-21
   276.460153516      0.676905123836E-22
   282.743338823      0.158512008318E-22
   289.026524130      0.397867558320E-23
   295.309709437      0.111636664208E-23
   301.592894745      0.272363792576E-24
   307.876080052      0.710352152853E-25
   314.159265359      0.175874061874E-25
   320.442450666      0.445598914175E-26
   326.725635973      0.126694359806E-26
   333.008821281      0.355272293323E-27
   339.292006588      0.106459552599E-27
   345.575191895      0.357257073687E-28
   351.858377202      0.152023868786E-28
   358.141562509      0.624474368278E-29
   364.424747816      0.247794908379E-29
   370.707933124      0.112758841137E-29
   376.991118431      0.430454830999E-30
   383.274303738      0.147267178575E-30
   389.557489045      0.573311560977E-31
   395.840674352      0.235690631602E-31
   402.123859659      0.917134691997E-32
   408.407044967      0.365087234702E-32
   414.690230274      0.123132772030E-32
   420.973415581      0.541866153202E-33
   427.256600888      0.233208857668E-33
   433.539786195      0.633636972835E-34
   439.822971503      0.174886949205E-34
   446.106156810      0.319570382668E-35
   452.389342117      0.256785060290E-35
   458.672527424      0.218368578302E-36
   464.955712731       0.00000000000    
   471.238898038       0.00000000000    
   477.522083346       0.00000000000    
   483.805268653       0.00000000000    
   490.088453960       0.00000000000    
   496.371639267       0.00000000000    
   502.654824574       0.00000000000    
   508.938009882       0.00000000000    
   515.221195189       0.00000000000    
   521.504380496       0.00000000000    
   527.787565803       0.00000000000    
   534.070751110       0.00000000000    
   540.353936417       0.00000000000    
   546.637121725       0.00000000000    
   552.920307032       0.00000000000    
   559.203492339       0.00000000000    
   565.486677646       0.00000000000    
   571.769862953       0.00000000000    
   578.053048261       0.00000000000    
   584.336233568       0.00000000000    
   590.619418875       0.00000000000    
   596.902604182       0.00000000000    
   603.185789489       0.00000000000    
   609.468974796       0.00000000000    
   615.752160104       0.00000000000    
   622.035345411       0.00000000000    
   628.318530718       0.00000000000    
   634.601716025       0.00000000000    
   640.884901332       0.00000000000    
   647.168086639       0.00000000000    
   653.451271947       0.00000000000    
   659.734457254       0.00000000000    
   666.017642561       0.00000000000    
   672.300827868       0.00000000000    
   678.584013175       0.00000000000    
   684.867198483       0.00000000000    
   691.150383790       0.00000000000    
   697.433569097       0.00000000000    
   6.28318530718      0.865101147010E-40
   12.5663706144      0.193721703564E-02
   18.8495559215      0.425948198986E-03
   25.1327412287      0.117149747181E-03
   31.4159265359      0.258170642322E-04
   37.6991118431      0.465419688655E-05
   43.9822971503      0.520996618184E-06
   50.2654824574      0.464198795511E-06
   56.5486677646      0.937835772515E-07
   62.8318530718      0.329586828132E-07
   69.1150383790      0.428354069155E-08
   75.3982236862      0.197201116775E-08
   81.6814089933      0.334613863169E-09
   87.9645943005      0.230555056750E-09
   94.2477796077      0.314195493432E-10
   100.530964915      0.230588376963E-10
   106.814150222      0.313315300146E-11
   113.097335529      0.286098738362E-11
   119.380520836      0.492493948415E-12
   125.663706144      0.402263069668E-12
   131.946891451      0.623692729479E-13
   138.230076758      0.648289347350E-13
   144.513262065      0.904775503628E-14
   150.796447372      0.118756320861E-13
   157.079632679      0.186205253274E-14
   163.362817987      0.225286659588E-14
   169.646003294      0.347303509506E-15
   175.929188601      0.410914045488E-15
   182.212373908      0.727030843603E-16
   188.495559215      0.706818792861E-16
   194.778744523      0.126845464380E-16
   201.061929830      0.116253047813E-16
   207.345115137      0.226155319420E-17
   213.628300444      0.172515239976E-17
   219.911485751      0.393431308857E-18
   226.194671058      0.254258239216E-18
   232.477856366      0.663009243450E-19
   238.761041673      0.385688169540E-19
   245.044226980      0.110382690805E-19
   251.327412287      0.590995130867E-20
   257.610597594      0.180691948338E-20
   263.893782902      0.112253323962E-20
   270.176968209      0.392068243583E-21
   276.460153516      0.648127450942E-22
   282.743338823      0.151737194454E-22
   289.026524130      0.377997422882E-23
   295.309709437      0.104676583802E-23
   301.592894745      0.259055455582E-24
   307.876080052      0.699222756850E-25
   314.159265359      0.175944902928E-25
   320.442450666      0.444381675457E-26
   326.725635973      0.126694355230E-26
   333.008821281      0.355272895375E-27
   339.292006588      0.106459565583E-27
   345.575191895      0.357257716244E-28
   351.858377202      0.152024825074E-28
   358.141562509      0.624473638662E-29
   364.424747816      0.247800379229E-29
   370.707933124      0.112758988771E-29
   376.991118431      0.430447874971E-30
   383.274303738      0.147270159849E-30
   389.557489045      0.573358240207E-31
   395.840674352      0.235734135840E-31
   402.123859659      0.918816682556E-32
   408.407044967      0.365660564482E-32
   414.690230274      0.123524704176E-32
   420.973415581      0.545929470739E-33
   427.256600888      0.237093437729E-33
   433.539786195      0.672662275312E-34
   439.822971503      0.210887549940E-34
   446.106156810      0.661066098350E-35
   452.389342117      0.571759332510E-35
   458.672527424      0.328672924641E-35
   464.955712731      0.294699567829E-35
   471.238898038      0.269448383419E-35
   477.522083346      0.266661884836E-35
   483.805268653      0.248097817145E-35
   490.088453960      0.255607511846E-35
   496.371639267      0.243840215355E-35
   502.654824574      0.255872603441E-35
   508.938009882      0.191397978193E-35
   515.221195189      0.186902332501E-35
   521.504380496      0.186255292546E-35
   527.787565803      0.167360409075E-35
   534.070751110      0.166410947232E-35
   540.353936417      0.140284464134E-35
   546.637121725      0.127991963702E-35
   552.920307032      0.129685053530E-35
   559.203492339      0.115811632601E-35
   565.486677646      0.108010992773E-35
   571.769862953      0.729764518224E-36
   578.053048261      0.618235944004E-36
   584.336233568      0.526485466479E-36
   590.619418875      0.500381643021E-36
   596.902604182      0.409244845444E-36
   603.185789489      0.353789349392E-36
   609.468974796      0.292675449465E-36
   615.752160104      0.274421406243E-36
   622.035345411      0.213545986452E-36
   628.318530718      0.195047851400E-36
   634.601716025      0.162909354517E-36
   640.884901332      0.136495943472E-36
   647.168086639      0.120225603157E-36
   653.451271947      0.860338095692E-37
   659.734457254      0.761750624241E-37
   666.017642561      0.743263436579E-37
   672.300827868      0.482143072732E-37
   678.584013175      0.264567985748E-37
   684.867198483      0.140102615859E-37
   691.150383790      0.957790873818E-38
   697.433569097      0.986200982746E-39
   6.28318530718      0.283957068470E-39
   12.5663706144      0.191165938049E-02
   18.8495559215      0.431412093465E-03
   25.1327412287      0.128103873759E-03
   31.4159265359      0.293748670070E-04
   37.6991118431      0.708609172038E-05
   43.9822971503      0.839040025255E-06
   50.2654824574      0.539767671100E-06
   56.5486677646      0.111961443263E-06
   62.8318530718      0.338803813525E-07
   69.1150383790      0.451525012994E-08
   75.3982236862      0.199571652686E-08
   81.6814089933      0.352262005775E-09
   87.9645943005      0.216359536640E-09
   94.2477796077      0.307811986377E-10
   100.530964915      0.223317887127E-10
   106.814150222      0.320205642177E-11
   113.097335529      0.282580926217E-11
   119.380520836      0.479046534445E-12
   125.663706144      0.397355091921E-12
   131.946891451      0.592123699336E-13
