   0.00000000000       28232.1097888       234367322.839      0.334717449054E-08   156700.691738       468734645.677       100277044.761       100277044.761       33813233.3170    
  0.244140625000E-03   28230.4681780       234295259.853      0.334608315898E-08   156671.654225       468590519.707       100246685.619       100246685.619       33801888.6155    
  0.488281250000E-03   28228.8269537       234223215.509      0.333792365157E-08   156642.575299       468446431.018       100216333.953       100216333.953       33790547.6030    
  0.732421875000E-03   28227.1861160       234151189.804      0.335749172242E-08   156613.465687       468302379.608       100185989.762       100185989.762       33779210.2796    
  0.976562500000E-03   28225.5456651       234079182.738      0.335523642835E-08   156584.331176       468158365.476       100155653.046       100155653.046       33767876.6453    
  0.122070312500E-02   28223.9056011       234007194.309      0.336046566278E-08   156555.175507       468014388.618       100125323.805       100125323.805       33756546.6999    
  0.146484375000E-02   28222.2659241       233935224.517      0.336887039901E-08   156526.001371       467870449.033       100095002.037       100095002.037       33745220.4434    
  0.170898437500E-02   28220.6266344       233863273.359      0.337407197563E-08   156496.810838       467726546.719       100064687.742       100064687.742       33733897.8759    
  0.195312500000E-02   28218.9877319       233791340.836      0.335673869380E-08   156467.605561       467582681.673       100034380.919       100034380.920       33722578.9974    
  0.219726562500E-02   28217.3492169       233719426.947      0.335706348220E-08   156438.386899       467438853.894       100004081.570       100004081.570       33711263.8077    
  0.244140625000E-02   28215.7110894       233647531.690      0.335494823917E-08   156409.155984       467295063.379       99973789.6914       99973789.6914       33699952.3069    
  0.268554687500E-02   28214.0733497       233575655.064      0.334516256348E-08   156379.913777       467151310.128       99943505.2845       99943505.2845       33688644.4950    
  0.292968750000E-02   28212.4359979       233503797.069      0.333699874381E-08   156350.661103       467007594.138       99913228.3485       99913228.3485       33677340.3719    
  0.317382812500E-02   28210.7990341       233431957.703      0.334341711485E-08   156321.398682       466863915.407       99882958.8829       99882958.8830       33666039.9376    
  0.341796875000E-02   28209.1624584       233360136.967      0.333695770251E-08   156292.127145       466720273.934       99852696.8874       99852696.8874       33654743.1921    
  0.366210937500E-02   28207.5262710       233288334.858      0.332427215638E-08   156262.847054       466576669.717       99822442.3615       99822442.3615       33643450.1354    
  0.390625000000E-02   28205.8904721       233216551.377      0.332116825691E-08   156233.558913       466433102.754       99792195.3047       99792195.3047       33632160.7675    
  0.415039062500E-02   28204.2550617       233144786.522      0.331064608042E-08   156204.263179       466289573.044       99761955.7167       99761955.7168       33620875.0883    
  0.439453125000E-02   28202.6200400       233073040.292      0.330303477715E-08   156174.960268       466146080.584       99731723.5971       99731723.5971       33609593.0978    
  0.463867187500E-02   28200.9854071       233001312.687      0.330672349079E-08   156145.650560       466002625.374       99701498.9455       99701498.9455       33598314.7961    
  0.488281250000E-02   28199.3511633       232929603.706      0.330872385793E-08   156116.334407       465859207.411       99671281.7613       99671281.7614       33587040.1830    
  0.512695312500E-02   28197.7173085       232857913.347      0.329873300713E-08   156087.012135       465715826.695       99641072.0444       99641072.0444       33575769.2586    
  0.537109375000E-02   28196.0838431       232786241.611      0.331677008006E-08   156057.684047       465572483.222       99610869.7942       99610869.7942       33564502.0228    
  0.561523437500E-02   28194.4507670       232714588.496      0.329594916325E-08   156028.350423       465429176.993       99580675.0104       99580675.0104       33553238.4756    
  0.585937500000E-02   28192.8180805       232642954.002      0.329373790003E-08   155999.011530       465285908.005       99550487.6926       99550487.6926       33541978.6170    
  0.610351562500E-02   28191.1857836       232571338.128      0.329619385219E-08   155969.667614       465142676.256       99520307.8404       99520307.8404       33530722.4470    
  0.634765625000E-02   28189.5538766       232499740.873      0.330161321227E-08   155940.318909       464999481.745       99490135.4535       99490135.4535       33519469.9655    
  0.659179687500E-02   28187.9223595       232428162.235      0.329289094298E-08   155910.965634       464856324.471       99459970.5314       99459970.5314       33508221.1726    
  0.683593750000E-02   28186.2912326       232356602.216      0.326413715719E-08   155881.607997       464713204.431       99429813.0737       99429813.0737       33496976.0682    
  0.708007812500E-02   28184.6604959       232285060.813      0.325627672216E-08   155852.246193       464570121.625       99399663.0802       99399663.0802       33485734.6522    
  0.732421875000E-02   28183.0301495       232213538.025      0.326706341889E-08   155822.880407       464427076.051       99369520.5503       99369520.5504       33474496.9247    
  0.756835937500E-02   28181.4001937       232142033.853      0.326232217003E-08   155793.510816       464284067.707       99339385.4839       99339385.4839       33463262.8856    
