   0.00000000000      0.316628698882E-02  0.375000000000      0.367153824898E-18   2.00000000000      0.750000000000      0.625000000000E-01  0.625000000000E-01  0.250000000000    
  0.125000000000      0.316628639853E-02  0.375610632960      0.390422375256E-18   1.99221474077      0.751221265919      0.629268351163E-01  0.629268351163E-01  0.249756962727    
  0.250000000000      0.316628463640E-02  0.377451149655      0.528466391145E-18   1.96911634264      0.754902299310      0.642056905315E-01  0.642056905315E-01  0.249039768592    
  0.375000000000      0.316628167759E-02  0.380547214410      0.119227602020E-17   1.93145839178      0.761094428819      0.663319340910E-01  0.663319340910E-01  0.247883346228    
  0.500000000000      0.316627748123E-02  0.384941025485      0.108480883588E-17   1.88043757673      0.769882050971      0.692988724171E-01  0.692988724171E-01  0.246343280651    
  0.625000000000      0.316627199124E-02  0.390690563175      0.112300177301E-17   1.81761224330      0.781381126350      0.730991733002E-01  0.730991733002E-01  0.244492216575    
  0.750000000000      0.316626513721E-02  0.397868735235      0.922069312801E-18   1.74480196585      0.795737470469      0.777266413333E-01  0.777266413333E-01  0.242415452568    
  0.875000000000      0.316625683524E-02  0.406562567188      0.134298556356E-17   1.66397885433      0.813125134376      0.831781732712E-01  0.831781732712E-01  0.240206220646    
   1.00000000000      0.316624698860E-02  0.416872569242      0.146309938115E-17   1.57716105472      0.833745138483      0.894557191750E-01  0.894557191750E-01  0.237961130892    
   1.12500000000      0.316623548815E-02  0.428912373085      0.137797831124E-17   1.48631723965      0.857824746170      0.965680965273E-01  0.965680965273E-01  0.235776180030    
   1.25000000000      0.316622221240E-02  0.442808681730      0.127588549809E-17   1.39382250562      0.885617363461      0.104532541215      0.104532541215      0.233743599301    
   1.37500000000      0.316620702734E-02  0.458701527410      0.113388210431E-17   1.33160345893      0.917403054820      0.113375924901      0.113375924901      0.231949677608    
   1.50000000000      0.316618978596E-02  0.476744799923      0.106233967055E-17   1.41310993851      0.953489599845      0.123135617211      0.123135617211      0.230473565501    
   1.62500000000      0.316617032749E-02  0.497107001834      0.113521592961E-17   1.51114057458      0.994214003668      0.133860019697      0.133860019697      0.229386962439    
   1.75000000000      0.316614847636E-02  0.519972214657      0.151234382005E-17   1.62175542085       1.03994442931      0.145608845375      0.145608845375      0.228754523907    
   1.87500000000      0.316612404184E-02  0.545541444943      0.667834571396E-16   1.74466367827       1.09108288989      0.158453305869      0.158453305868      0.228634833206    
   2.00000000000      0.316609788603E-02  0.574173430395      0.251717107299E-13   1.88168088894       1.14834686079      0.172527937515      0.172527937334      0.229117555547    
   2.12500000000      0.316761307192E-02  0.820996883782     -0.989430825543E-10   18.1452347797       1.64199376756      0.271181331612      0.271181041445      0.278634510725    
   2.25000000000      0.927870525898E-02   735.859170008     -0.647361338791E-06   2016.78174026       1471.71834002       307.680458241       307.690814538       120.487897229    
   2.37500000000      0.120382883540E+38  0.353362677773E+43 -0.728969419007E+34  0.537652713911E+24  0.706725355545E+43  0.914776187631E+42  0.915409981284E+42  0.170344060881E+43
   2.50000000000                     NaN                 NaN                 NaN           -Infinity                 NaN                 NaN                 NaN                 NaN
   2.62500000000                     NaN                 NaN                 NaN           -Infinity                 NaN                 NaN                 NaN                 NaN
   2.75000000000                     NaN                 NaN                 NaN           -Infinity                 NaN                 NaN                 NaN                 NaN
   2.87500000000                     NaN                 NaN                 NaN           -Infinity                 NaN                 NaN                 NaN                 NaN
   3.00000000000                     NaN                 NaN                 NaN           -Infinity                 NaN                 NaN                 NaN                 NaN
   3.12500000000                     NaN                 NaN                 NaN           -Infinity                 NaN                 NaN                 NaN                 NaN
   3.25000000000                     NaN                 NaN                 NaN           -Infinity                 NaN                 NaN                 NaN                 NaN
   3.37500000000                     NaN                 NaN                 NaN           -Infinity                 NaN                 NaN                 NaN                 NaN
   3.50000000000                     NaN                 NaN                 NaN           -Infinity                 NaN                 NaN                 NaN                 NaN
   3.62500000000                     NaN                 NaN                 NaN           -Infinity                 NaN                 NaN                 NaN                 NaN
   3.75000000000                     NaN                 NaN                 NaN           -Infinity                 NaN                 NaN                 NaN                 NaN
   3.87500000000                     NaN                 NaN                 NaN           -Infinity                 NaN                 NaN                 NaN                 NaN
   4.00000000000                     NaN                 NaN                 NaN           -Infinity                 NaN                 NaN                 NaN                 NaN
   4.12500000000                     NaN                 NaN                 NaN           -Infinity                 NaN                 NaN                 NaN                 NaN
   4.25000000000                     NaN                 NaN                 NaN           -Infinity                 NaN                 NaN                 NaN                 NaN
   4.37500000000                     NaN                 NaN                 NaN           -Infinity                 NaN                 NaN                 NaN                 NaN
   4.50000000000                     NaN                 NaN                 NaN           -Infinity                 NaN                 NaN                 NaN                 NaN
   4.62500000000                     NaN                 NaN                 NaN           -Infinity                 NaN                 NaN                 NaN                 NaN
   4.75000000000                     NaN                 NaN                 NaN           -Infinity                 NaN                 NaN                 NaN                 NaN
   4.87500000000                     NaN                 NaN                 NaN           -Infinity                 NaN                 NaN                 NaN                 NaN
   5.00000000000                     NaN                 NaN                 NaN           -Infinity                 NaN                 NaN                 NaN                 NaN
