   0.00000000000       871.640470171    
   65090.5013695       825.636398377    
   4022.81421911       872.113563147    
   6509.05013695       871.356702352    
  0.000000000000000E+000   4022.81421911260        6509.05013695055     
   4022.81421911       872.113563147    
   2486.23598387       871.677357572    
   4972.47179486       872.242945255    
   5644.77786088       872.035780487    
   4746.27812469       872.251298383    
   4782.23432912       872.251884547    
   4793.38649983       872.251923033    
   4794.13553662       872.251923168    
   4794.61505016       872.251923092    
