  0.625000000000E-01  0.593143977002E-02  0.722021220815      0.875183516383E-02
  0.468750000000E-01  0.201364238343E-02  0.277664681792      0.262374544400E-02
  0.312500000000E-01  0.122120047246E-02  0.217823125644      0.143391836860E-02
  0.234375000000E-01  0.458211448903E-03  0.644930646110E-01  0.493638547384E-03
  0.156250000000E-01  0.628066047251E-03  0.498268759926E-01  0.640230811897E-03
  0.117187500000E-01  0.142995659607E-02  0.118894457686      0.144628426512E-02
