   0.00000000000      0.316628698882E-02  0.375000000000      0.418297756806E-19   2.00000000000      0.750000000000      0.625000000000E-01  0.625000000000E-01  0.250000000000      0.633257397765E-02
  0.500000007451E-01  0.316628689571E-02  0.375097604866      0.567249596738E-18   1.99875144914      0.750195209732      0.625683127424E-01  0.625683127424E-01  0.249960979381      0.633257379141E-02
  0.100000001490      0.316628661622E-02  0.375390640715      0.429818124622E-18   1.99501245238      0.750781281430      0.627732075617E-01  0.627732075617E-01  0.249844225592      0.633257323244E-02
  0.150000002235      0.316628614972E-02  0.375879770498      0.181574824143E-18   1.98880289924      0.751759540995      0.631145555670E-01  0.631145555670E-01  0.249650659364      0.633257229945E-02
  0.200000002980      0.316628549517E-02  0.376566096558      0.685952242105E-18   1.98015568163      0.753132193115      0.635921463724E-01  0.635921463724E-01  0.249381803813      0.633257099035E-02
  0.250000003725      0.316628465110E-02  0.377451156853      0.503620261697E-18   1.96911631341      0.754902313707      0.642056946603E-01  0.642056946603E-01  0.249039767533      0.633256930220E-02
  0.300000004470      0.316628361562E-02  0.378536919829      0.564971420899E-18   1.95574240843      0.757073839658      0.649548492040E-01  0.649548492040E-01  0.248627221421      0.633256723124E-02
  0.350000005215      0.316628238646E-02  0.379825778088      0.715133131721E-18   1.94010302714      0.759651556175      0.658392041862E-01  0.658392041862E-01  0.248147369715      0.633256477292E-02
  0.400000005960      0.316628096093E-02  0.381320541057      0.939649303598E-18   1.92227790495      0.762641082113      0.668583126169E-01  0.668583126169E-01  0.247603915823      0.633256192186E-02
  0.450000006706      0.316627933597E-02  0.383024426861      0.775686111973E-18   1.90235657627      0.766048853722      0.680117016147E-01  0.680117016147E-01  0.247001023632      0.633255867194E-02
  0.500000007451      0.316627750812E-02  0.384941053641      0.116989013391E-17   1.88043741130      0.769882107281      0.692988892960E-01  0.692988892960E-01  0.246343275049      0.633255501623E-02
  0.550000008196      0.316627547355E-02  0.387074430561      0.813542098713E-18   1.85662658255      0.774148861123      0.707194029902E-01  0.707194029902E-01  0.245635624581      0.633255094711E-02
  0.600000008941      0.316627322809E-02  0.389428948777      0.110369081996E-17   1.83103697938      0.778857897554      0.722727984897E-01  0.722727984897E-01  0.244883351798      0.633254645618E-02
  0.650000009686      0.316627076718E-02  0.392009372586      0.124692070948E-17   1.80378708908      0.784018745173      0.739586800366E-01  0.739586800366E-01  0.244092012513      0.633254153436E-02
  0.700000010431      0.316626808593E-02  0.394820831029      0.122829466738E-17   1.77499986252      0.789641662058      0.757767207458E-01  0.757767207458E-01  0.243267389538      0.633253617186E-02
  0.750000011176      0.316626517911E-02  0.397868810142      0.121675587291E-17   1.74480158155      0.795737620283      0.777266831752E-01  0.777266831752E-01  0.242415443791      0.633253035822E-02
  0.800000011921      0.316626204115E-02  0.401159146061      0.114586546038E-17   1.71332074584      0.802318292122      0.798084397625E-01  0.798084397625E-01  0.241542266536      0.633252408230E-02
