   0.00000000000      0.316628698882E-02  0.375000000000     -0.237980070580E-18   2.00000000000      0.750000000000      0.625000000000E-01  0.625000000000E-01  0.250000000000    
  0.625000000000E-01  0.316628684324E-02  0.375152523786     -0.375371861677E-18   1.99804962728      0.750305047571      0.626067354590E-01  0.626067354590E-01  0.249939052868    
  0.125000000000      0.316628640624E-02  0.375610635140     -0.239208651080E-18   1.99221474109      0.751221270281      0.629268361678E-01  0.629268361678E-01  0.249756962805    
  0.187500000000      0.316628567629E-02  0.376375951001      0.238906993264E-19   1.98254374061      0.752751902001      0.634599901929E-01  0.634599901929E-01  0.249455970615    
  0.250000000000      0.316628465082E-02  0.377451156534     -0.254849928604E-19   1.96911631589      0.754902313068      0.642056944572E-01  0.642056944572E-01  0.249039767620    
  0.312500000000      0.316628332626E-02  0.378839991034      0.564526989749E-19   1.95204201689      0.757679982069      0.651632794586E-01  0.651632794586E-01  0.248513432117    
  0.375000000000      0.316628169805E-02  0.380547229107      0.194012945303E-18   1.93145831239      0.761094458214      0.663319428982E-01  0.663319428982E-01  0.247883343311    
  0.437500000000      0.316627976067E-02  0.382578658025      0.293244140027E-18   1.90752819773      0.765157316050      0.677107912936E-01  0.677107912936E-01  0.247157075438    
  0.500000000000      0.316627750765E-02  0.384941052290      0.670726874356E-18   1.88043742181      0.769882104579      0.692988884552E-01  0.692988884552E-01  0.246343275379    
  0.562500000000      0.316627493161E-02  0.387642146552      0.454726931000E-18   1.85039141364      0.775284293104      0.710953095568E-01  0.710953095568E-01  0.245451527438    
  0.625000000000      0.316627202428E-02  0.390690608093      0.651651310238E-18   1.81761199314      0.781381216185      0.730991994302E-01  0.730991994302E-01  0.244492209232    
  0.687500000000      0.316626877651E-02  0.394096010052      0.538149504484E-18   1.78233395404      0.788192020103      0.753098336681E-01  0.753098336681E-01  0.243476342716    
  0.750000000000      0.316626517834E-02  0.397868806537      0.643117796427E-18   1.74480160413      0.795737613075      0.777266811193E-01  0.777266811193E-01  0.242415444299    
  0.812500000000      0.316626121897E-02  0.402020310610      0.362056774376E-18   1.70526534557      0.804040621221      0.803494664093E-01  0.803494664093E-01  0.241321377792    
  0.875000000000      0.316625688680E-02  0.406562675993      0.344686427345E-18   1.66397836839      0.813125351985      0.831782312082E-01  0.831782312082E-01  0.240206213576    
