 0000   0.00000000000       339.872492588      0.695251268637-309   63.3573155325       51.7233024417       0.00000000000    
 0000   0.00000000000       21.0052752260      0.695251268637-309   63.3573155325       56.0110610288       0.00000000000    
 0000   0.00000000000       1.29819740327      0.695251268637-309   63.3573155325       62.7080910060       0.00000000000    
 0000   0.00000000000      0.802330119330E-01  0.695251268637-309   63.3573155325       63.3126471078       0.00000000000    
 0000   0.00000000000      0.495867283944E-02  0.695251268637-309   63.3573155325       63.1792873031       0.00000000000    
 0000   0.00000000000      0.306462835386E-03  0.695251268637-309   63.3573155325       63.3422865640       0.00000000000    
 0000   0.00000000000      0.189404448557E-04  0.695251268637-309   63.3573155325       63.3563740312       0.00000000000    
 0000   0.00000000000      0.117058386829E-05  0.695251268637-309   63.3573155325       63.3572567689       0.00000000000    
 0000   0.00000000000      0.723460617285E-07  0.695251268637-309   63.3573155325       63.3573118984       0.00000000000    
 0000   0.00000000000      0.447123251004E-08  0.695251268637-309   63.3573155325       63.3573153079       0.00000000000    
 0000   0.00000000000      0.276337366281E-09  0.695251268637-309   63.3573155325       63.3573155186       0.00000000000    
 0000   0.00000000000      0.170785884723E-10  0.695251268637-309   63.3573155325       63.3573155316       0.00000000000    
