   0.00000000000       9838048.82461      0.110255884147E+13 -0.174907724995E-01   7775598.07892      0.220511768293E+13   366437857828.       366459318125.       369661665514.    
  0.500000000000E-04   9827630.53211      0.110087493244E+13 -0.175138174873E-01   7756613.72555      0.220174986489E+13   365878862826.       365900935761.       369095133857.    
  0.100000000000E-03   9817469.21463      0.109923646584E+13 -0.175370812212E-01   7738799.89103      0.219847293167E+13   365335187871.       365357865046.       368543412920.    
  0.150000000000E-03   9807532.58019      0.109763732752E+13 -0.175604343458E-01   7721813.86878      0.219527465503E+13   364804764910.       364828036825.       368004525780.    
  0.200000000000E-03   9797797.87047      0.109607327347E+13 -0.175836970902E-01   7705462.20417      0.219214654694E+13   364286159270.       364310015910.       367477098288.    
  0.250000000000E-03   9788247.72477      0.109454110163E+13 -0.176067671946E-01   7689626.55759      0.218908220326E+13   363778288714.       363802719864.       366960093052.    
  0.300000000000E-03   9778868.24022      0.109303826929E+13 -0.176296907721E-01   7674226.54928      0.218607653858E+13   363280293846.       363305289267.       366452686177.    
  0.350000000000E-03   9769647.91047      0.109156268623E+13 -0.176523533628E-01   7659203.19249      0.218312537246E+13   362791468148.       362817017678.       365954200401.    
  0.400000000000E-03   9760576.98266      0.109011259065E+13 -0.176746752604E-01   7644511.06412      0.218022518131E+13   362311216052.       362337309675.       365464064926.    
  0.450000000000E-03   9751647.03871      0.108868646912E+13 -0.176967315547E-01   7630114.16479      0.217737293823E+13   361839025892.       361865653777.       364981789447.    
  0.500000000000E-03   9742850.70777      0.108728300191E+13 -0.177185141274E-01   7615983.44956      0.217456600382E+13   361374451460.       361401603992.       364506946461.    
  0.550000000000E-03   9734181.46040      0.108590102427E+13 -0.177399014119E-01   7602095.19972      0.217180204855E+13   360917098903.       360944766697.       364039158675.    
  0.600000000000E-03   9725633.45654      0.108453949784E+13 -0.177609505263E-01   7588429.86941      0.216907899569E+13   360466617083.       360494790999.       363578089762.    
  0.650000000000E-03   9717201.43011      0.108319748912E+13 -0.177816512587E-01   7574971.22923      0.216639497825E+13   360022690303.       360051361448.       363123437372.    
  0.700000000000E-03   9708880.59943      0.108187415284E+13 -0.178020592502E-01   7561705.71067      0.216374830568E+13   359585032684.       359614192417.       362674927740.    
  0.750000000000E-03   9700666.59654      0.108056871884E+13 -0.178221134665E-01   7548621.89441      0.216113743768E+13   359153383738.       359183023669.       362232311433.    
  0.800000000000E-03   9692555.41033      0.107928048159E+13 -0.178417886364E-01   7535710.10544      0.215856096318E+13   358727504827.       358757616814.       361795359950.    
  0.850000000000E-03   9684543.34029      0.107800879167E+13 -0.178612056752E-01   7522962.08980      0.215601758334E+13   358307176284.       358337752430.       361363862957.    
  0.900000000000E-03   9676626.95838      0.107675304877E+13 -0.178802602422E-01   7510370.75470      0.215350609754E+13   357892195052.       357923227698.       360937626019.    
  0.950000000000E-03   9668803.07725      0.107551269586E+13 -0.178990032782E-01   7497929.95863      0.215102539172E+13   357482372716.       357513854435.       360516468706.    
  0.100000000000E-02   9661068.72351      0.107428721432E+13 -0.179173952656E-01   7485634.34120      0.214857442863E+13   357077533855.       357109457446.       360100223016.    
  0.105000000000E-02   9653421.11506      0.107307611980E+13 -0.179355246801E-01   7473479.18484      0.214615223959E+13   356677514646.       356709873124.       359688732026.    
  0.110000000000E-02   9645857.64164      0.107187895868E+13 -0.179533312530E-01   7461460.30201      0.214375791735E+13   356282161667.       356314948260.       359281848749.    
  0.115000000000E-02   9638375.84819      0.107069530504E+13 -0.179708577871E-01   7449573.94327      0.214139061008E+13   355891330878.       355924539013.       358879435149.    
  0.120000000000E-02   9630973.42028      0.106952475804E+13 -0.179880522464E-01   7437816.72204      0.213904951609E+13   355504886728.       355538510027.       358481361290.    
  0.125000000000E-02   9623648.17149      0.106836693962E+13 -0.180049937389E-01   7426185.55308      0.213673387925E+13   355122701381.       355156733653.       358087504589.    
  0.130000000000E-02   9616398.03233      0.106722149249E+13 -0.180216703629E-01   7414677.60211      0.213444298498E+13   354744654043.       354779089273.       357697749172.    
  0.135000000000E-02   9609221.04041      0.106608807836E+13 -0.180380220772E-01   7403290.24447      0.213217615671E+13   354370630357.       354405462704.       357311985296.    
  0.140000000000E-02   9602115.33185      0.106496637640E+13 -0.180541724385E-01   7392021.03132      0.212993275280E+13   354000521884.       354035745668.       356930108848.    
  0.145000000000E-02   9595079.13346      0.106385608184E+13 -0.180700489873E-01   7380867.66180      0.212771216368E+13   353634225625.       353669835324.       356552020894.    
  0.150000000000E-02   9588110.75596      0.106275690474E+13 -0.180856606403E-01   7369827.96031      0.212551380947E+13   353271643609.       353307633850.       356177627277.    
  0.155000000000E-02   9581208.58773      0.106166856884E+13 -0.181010112501E-01   7358899.85780      0.212333713768E+13   352912682512.       352949048065.       355806838263.    
  0.160000000000E-02   9574371.08930      0.106059081064E+13 -0.181161312321E-01   7348081.37643      0.212118162127E+13   352557253326.       352593989097.       355439568212.    
  0.165000000000E-02   9567596.78829      0.105952337842E+13 -0.181310044936E-01   7337370.61704      0.211904675684E+13   352205271047.       352242372075.       355075735298.    
  0.170000000000E-02   9560884.27490      0.105846603150E+13 -0.181456676637E-01   7326765.74888      0.211693206299E+13   351856654407.       351894115854.       354715261235.    
  0.175000000000E-02   9554232.19779      0.105741853944E+13 -0.181601290333E-01   7316265.00113      0.211483707888E+13   351511325621.       351549142770.       354358071050.    
