 0000   0.00000000000      0.604332115644E-02   0.00000000000      -4.82522485646      -4.82517686919      0.273811971430-316
 0000   0.00000000000      0.373497787961E-03   0.00000000000      -4.82522485646      -4.82533991404      0.273811971430-316
 0000   0.00000000000      0.373497787961E-03  0.604332115644E-03  -4.82522485646      -4.82533991404      -4.82540325547    
 0001  0.373497787961E-03  0.604332115644E-03  0.268184106479E-02  -4.82533991404      -4.82540325547      -4.82570609281    
 0002  0.268184106479E-02  0.295101964657E-02  0.338655974093E-02  -4.82570609281      -4.82571011489      -4.82569950786    
