   0.00000000000      0.224602730269E-06  0.225650958404E-04 -0.354035545145E-11  0.155876318411E-01  0.999995982777      0.798478345865E-05  0.322679586966E-05  0.113535165121E-04
  0.625000000000E-01  0.224602730269E-06  0.225654662210E-04 -0.354035546378E-11  0.155873024745E-01   1.00135518874      0.798488465851E-05  0.322701121620E-05  0.113535703462E-04
  0.125000000000      0.224602730269E-06  0.225658386181E-04 -0.354035547631E-11  0.155869691994E-01   1.00272036741      0.798498635153E-05  0.322722717599E-05  0.113536250905E-04
  0.187500000000      0.224602730269E-06  0.225662130318E-04 -0.354035548825E-11  0.155866316646E-01   1.00409153938      0.798508853772E-05  0.322744374913E-05  0.113536807450E-04
  0.250000000000      0.224602730269E-06  0.225665894625E-04 -0.354035550164E-11  0.155862901517E-01   1.00546876831      0.798519121712E-05  0.322766093569E-05  0.113537373096E-04
  0.312500000000      0.224602730269E-06  0.225669679101E-04 -0.354035551684E-11  0.155859448655E-01   1.00685203110      0.798529438975E-05  0.322787873576E-05  0.113537947846E-04
  0.375000000000      0.224602730269E-06  0.225673483748E-04 -0.354035552927E-11  0.155855958315E-01   1.00824136178      0.798539805562E-05  0.322809714941E-05  0.113538531698E-04
  0.437500000000      0.224602730269E-06  0.225677308568E-04 -0.354035554271E-11  0.155852431271E-01   1.00963679283      0.798550221476E-05  0.322831617674E-05  0.113539124653E-04
  0.500000000000      0.224602730269E-06  0.225681153564E-04 -0.354035555405E-11  0.155848868186E-01   1.01103834812      0.798560686720E-05  0.322853581783E-05  0.113539726713E-04
  0.562500000000      0.224602730269E-06  0.225685018735E-04 -0.354035556407E-11  0.155845267702E-01   1.01244598892      0.798571201295E-05  0.322875607276E-05  0.113540337878E-04
  0.625000000000      0.224602730269E-06  0.225688904084E-04 -0.354035557254E-11  0.155841627297E-01   1.01385975706      0.798581765205E-05  0.322897694160E-05  0.113540958147E-04
  0.687500000000      0.224602730269E-06  0.225692809612E-04 -0.354035558047E-11  0.155837949730E-01   1.01527965383      0.798592378451E-05  0.322919842446E-05  0.113541587522E-04
  0.750000000000      0.224602730269E-06  0.225696735321E-04 -0.354035559117E-11  0.155834237785E-01   1.01670569665      0.798603041037E-05  0.322942052140E-05  0.113542226003E-04
  0.812500000000      0.224602730269E-06  0.225700681212E-04 -0.354035560122E-11  0.155830490741E-01   1.01813787761      0.798613752963E-05  0.322964323252E-05  0.113542873591E-04
