                   0  -1.06875490780       0.00000000000       0.00000000000    
                   1  -1.29657950509      0.290183100508      0.720107124746    
                   2  -1.38488208478      0.132933477384      0.442746279860    
                   3  -1.43918874057      0.876325616670E-01  0.336452719479    
                   4  -1.50381242469      0.130300294263      0.341319191682    
                   5  -1.56431152668      0.178008376172      0.267793762258    
                   6  -1.62876130512      0.141902082641      0.333427223176    
                   7  -1.67667383474      0.215781911737      0.197570866478    
                   8  -1.73237396365      0.110003430856      0.351443828082    
                   9  -1.77380794443      0.268350829589      0.155996908488    
                  10  -1.82985900909      0.741958951843E-01  0.500166269652    
                  11  -1.86609294217      0.306003059754      0.129169202559    
                  12  -1.90610570832      0.441136770158E-01  0.539441398123    
                  13  -1.93015275598      0.198620571337      0.106053244384    
                  14  -1.94134249866      0.431522301810E-01  0.114396398422    
                  15  -1.94800545107      0.538706914319E-01  0.578503568823E-01
                  16  -1.95308508201      0.199541772387E-01  0.802526265990E-01
                  17  -1.95770004015      0.382311902684E-01  0.498003751972E-01
                  18  -1.96208011747      0.180894059187E-01  0.781714848332E-01
                  19  -1.98534558441      0.612326258199E-01  0.185280283286    
                  20  -2.33828979112      0.675787543892      0.609350827476    
                  21  -3.09861815422       6.07635880755      0.524032507963    
                  22  -3.97407182081       11.3134726786      0.441295286875    
                  23  -4.54046228508       14.2380651401      0.260103884036    
                  24  -4.70170170819       3.89816885365      0.235575849854    
                  25  -5.99587719788       27.0607816315      0.388912221344    
                  26  -6.39547898381       38.0891066712      0.151121509577    
                  27  -6.66696567357       11.7505517630      0.188746111613    
                  28  -6.75525992154       2.21758272989      0.127762490918    
                  29  -6.86054334119       1.93343885817      0.164670517051    
                  30  -7.80635425703       11.6312943837      0.458209926863    
                  31  -10.9492273162       99.9232857897      0.524458691080    
                  32  -15.0774408734       203.044231118      0.464436572397    
                  33  -19.0948799133       416.479381877      0.352677798060    
                  34  -23.2119684055       615.389294626      0.269924047972    
                  35  -25.5566402642       717.303636100      0.167721762111    
                  36  -27.6056066948       384.688250207      0.171913683568    
                  37  -28.5472745773       449.743698296      0.902278499040E-01
                  38  -29.7274002446       149.305380659      0.153324615368    
                  39  -30.2058588077       330.083146296      0.557789033335E-01
                  40  -31.2137701183       57.7607145208      0.208405181574    
                  41  -31.3276091735       134.241714353      0.251210911025E-01
                  42  -31.3443106865       19.5942236645      0.143052481284E-01
                  43  -31.5422732454       10.0407347916      0.884903720904E-01
                  44  -31.5585355454       41.5098385714      0.954148292315E-02
                  45  -31.5594417617       12.7041116372      0.239713162327E-02
                  46  -31.5596888337       8.81685633922      0.144460514677E-02
                  47  -31.5598103511       7.01666864339      0.922429367728E-03
                  48  -31.5598937938       6.05993703803      0.842197403536E-03
                  49  -31.5599802916       5.30128590243      0.104101326889E-02
                  50  -31.5601107878       4.49670957541      0.118663452622E-02
                  51  -31.5604037087       3.74250054888      0.208828045394E-02
                  52  -31.5619018683       2.74634255693      0.526302940072E-02
                  53  -31.5934228715       1.45091521077      0.350163466871E-01
