   6.28318530718       0.00000000000    
   12.5663706144      0.183760181978E-02
   18.8495559215      0.576727023369E-03
   25.1327412287      0.100852400942E-03
   31.4159265359      0.998135283422E-05
   37.6991118431      0.211960829678E-05
   43.9822971503      0.533191407346E-06
   50.2654824574      0.862552562656E-06
   56.5486677646      0.282534189379E-06
   62.8318530718      0.144206583323E-06
   69.1150383790      0.288135674767E-07
   75.3982236862      0.172426785932E-07
   81.6814089933      0.421056979232E-08
   87.9645943005      0.365477724695E-08
   94.2477796077      0.678963791254E-09
   100.530964915      0.571282327435E-09
   106.814150222      0.118416692070E-09
   113.097335529      0.140548016642E-09
   119.380520836      0.275952868761E-10
   125.663706144      0.351131624105E-10
   131.946891451      0.615162261274E-11
   138.230076758      0.990516951763E-11
   144.513262065      0.164195180894E-11
   150.796447372      0.262102798974E-11
   157.079632679      0.547019104895E-12
   163.362817987      0.683966527532E-12
   169.646003294      0.126406546391E-12
   175.929188601      0.169032924437E-12
   182.212373908      0.370557370197E-13
   188.495559215      0.405213998582E-13
   194.778744523      0.931108945328E-14
   201.061929830      0.972551565623E-14
   207.345115137      0.255697849062E-14
   213.628300444      0.215450009715E-14
   219.911485751      0.719145724482E-15
   226.194671058      0.439409999718E-15
   232.477856366      0.176846734723E-15
   238.761041673      0.988396722230E-16
   245.044226980      0.426250495865E-16
   251.327412287      0.219191251574E-16
   257.610597594      0.964130564160E-17
   263.893782902      0.549145343147E-17
   270.176968209      0.220979036591E-17
   276.460153516      0.958387954328E-18
   282.743338823      0.269092550559E-18
   289.026524130      0.765307965769E-19
   295.309709437      0.265285929650E-19
   301.592894745      0.830924957731E-20
   307.876080052      0.277820541268E-20
   314.159265359      0.113684908103E-20
   320.442450666      0.470120785366E-21
   326.725635973      0.227967284927E-21
   333.008821281      0.117386881898E-21
   339.292006588      0.639185880513E-22
   345.575191895      0.326535778681E-22
   351.858377202      0.179033458209E-22
   358.141562509      0.102789602930E-22
   364.424747816      0.549256579590E-23
   370.707933124      0.289958889952E-23
   376.991118431      0.162732061025E-23
   383.274303738      0.918551073691E-24
   389.557489045      0.445061880528E-24
   395.840674352      0.234857107150E-24
   402.123859659      0.125380053468E-24
   408.407044967      0.691577167049E-25
   414.690230274      0.299956771946E-25
   420.973415581      0.143889435203E-25
   427.256600888      0.797905230391E-26
   433.539786195      0.336986893690E-26
   439.822971503      0.115140890202E-26
   446.106156810      0.216295596207E-27
   452.389342117      0.142419895241E-27
   458.672527424      0.179996306700E-28
   464.955712731       0.00000000000    
   471.238898038       0.00000000000    
   477.522083346       0.00000000000    
   483.805268653       0.00000000000    
   490.088453960       0.00000000000    
   496.371639267       0.00000000000    
   502.654824574       0.00000000000    
   508.938009882       0.00000000000    
   515.221195189       0.00000000000    
   521.504380496       0.00000000000    
   527.787565803       0.00000000000    
   534.070751110       0.00000000000    
   540.353936417       0.00000000000    
   546.637121725       0.00000000000    
   552.920307032       0.00000000000    
   559.203492339       0.00000000000    
   565.486677646       0.00000000000    
   571.769862953       0.00000000000    
   578.053048261       0.00000000000    
   584.336233568       0.00000000000    
   590.619418875       0.00000000000    
   596.902604182       0.00000000000    
   603.185789489       0.00000000000    
   609.468974796       0.00000000000    
   615.752160104       0.00000000000    
   622.035345411       0.00000000000    
   628.318530718       0.00000000000    
   634.601716025       0.00000000000    
   640.884901332       0.00000000000    
   647.168086639       0.00000000000    
   653.451271947       0.00000000000    
   659.734457254       0.00000000000    
   666.017642561       0.00000000000    
   672.300827868       0.00000000000    
   678.584013175       0.00000000000    
   684.867198483       0.00000000000    
   691.150383790       0.00000000000    
   697.433569097       0.00000000000    
   6.28318530718      0.126196594851E-39
   12.5663706144      0.183203074531E-02
   18.8495559215      0.579153160633E-03
   25.1327412287      0.103363041054E-03
   31.4159265359      0.101338618323E-04
   37.6991118431      0.218001377087E-05
   43.9822971503      0.545021778341E-06
   50.2654824574      0.873804874134E-06
   56.5486677646      0.284596265919E-06
   62.8318530718      0.143233391544E-06
   69.1150383790      0.281639074072E-07
   75.3982236862      0.171168789812E-07
   81.6814089933      0.417941486971E-08
   87.9645943005      0.358173494915E-08
   94.2477796077      0.669307972243E-09
   100.530964915      0.568562234973E-09
   106.814150222      0.117691208151E-09
   113.097335529      0.140348159041E-09
   119.380520836      0.271877961183E-10
   125.663706144      0.351159527730E-10
   131.946891451      0.608269410188E-11
   138.230076758      0.987244738865E-11
   144.513262065      0.162825906548E-11
   150.796447372      0.260413705108E-11
   157.079632679      0.541632289020E-12
   163.362817987      0.677606647389E-12
