   0.00000000000      0.300972648523E-06  0.356457717177E-04  0.150613156140E-22  0.194992708835E-01  0.712915434353E-04  0.594096195294E-05  0.594096195294E-05  0.237638478118E-04
  0.125000000000      0.300972645571E-06  0.356457724733E-04  0.191044569417E-22  0.194992696018E-01  0.712915449467E-04  0.594096266839E-05  0.594096266839E-05  0.237638471366E-04
  0.250000000000      0.300972636715E-06  0.356457747404E-04  0.499713016952E-22  0.194992657566E-01  0.712915494809E-04  0.594096481473E-05  0.594096481473E-05  0.237638451110E-04
  0.375000000000      0.300972621956E-06  0.356457785189E-04  0.445794228241E-22  0.194992593480E-01  0.712915570378E-04  0.594096839197E-05  0.594096839197E-05  0.237638417350E-04
  0.500000000000      0.300972601292E-06  0.356457838088E-04  0.909324448279E-22  0.194992503760E-01  0.712915676176E-04  0.594097340010E-05  0.594097340010E-05  0.237638370086E-04
  0.625000000000      0.300972574725E-06  0.356457906100E-04  0.781592236671E-22  0.194992388406E-01  0.712915812201E-04  0.594097983911E-05  0.594097983911E-05  0.237638309318E-04
  0.750000000000      0.300972542254E-06  0.356457989227E-04  0.750085399077E-22  0.194992247417E-01  0.712915978454E-04  0.594098770902E-05  0.594098770902E-05  0.237638235046E-04
  0.875000000000      0.300972503878E-06  0.356458087467E-04  0.205309822647E-24  0.194992080794E-01  0.712916174935E-04  0.594099700982E-05  0.594099700982E-05  0.237638147271E-04
   1.00000000000      0.300972459600E-06  0.356458200822E-04  0.558124914226E-22  0.194991888537E-01  0.712916401643E-04  0.594100774150E-05  0.594100774150E-05  0.237638045992E-04
   1.12500000000      0.300972409417E-06  0.356458329290E-04 -0.732974238339E-22  0.194991670646E-01  0.712916658580E-04  0.594101990406E-05  0.594101990406E-05  0.237637931209E-04
   1.25000000000      0.300972353330E-06  0.356458472872E-04 -0.221081216518E-22  0.194991427121E-01  0.712916945744E-04  0.594103349750E-05  0.594103349750E-05  0.237637802922E-04
   1.37500000000      0.300972291340E-06  0.356458631568E-04  0.562846156277E-22  0.194991157962E-01  0.712917263137E-04  0.594104852181E-05  0.594104852181E-05  0.237637661132E-04
   1.50000000000      0.300972223446E-06  0.356458805378E-04  0.758146029012E-22  0.194990863169E-01  0.712917610757E-04  0.594106497699E-05  0.594106497699E-05  0.237637505839E-04
   1.62500000000      0.300972149648E-06  0.356458994302E-04  0.935925289572E-22  0.194990542742E-01  0.712917988604E-04  0.594108286303E-05  0.594108286303E-05  0.237637337042E-04
   1.75000000000      0.300972069947E-06  0.356459198340E-04  0.731276132528E-22  0.194990196682E-01  0.712918396680E-04  0.594110217993E-05  0.594110217993E-05  0.237637154741E-04
   1.87500000000      0.300971984341E-06  0.356459417492E-04 -0.121471069224E-22  0.194989824988E-01  0.712918834984E-04  0.594112292769E-05  0.594112292769E-05  0.237636958938E-04
   2.00000000000      0.300971892832E-06  0.356459651758E-04  0.388723362211E-24  0.194989427661E-01  0.712919303515E-04  0.594114510629E-05  0.594114510629E-05  0.237636749632E-04
   2.12500000000      0.300971795420E-06  0.356459901137E-04 -0.102221442218E-21  0.194989004701E-01  0.712919802274E-04  0.594116871573E-05  0.594116871573E-05  0.237636526823E-04
   2.25000000000      0.300971692104E-06  0.356460165631E-04 -0.480791582919E-22  0.194988556108E-01  0.712920331261E-04  0.594119375600E-05  0.594119375600E-05  0.237636290511E-04
   2.37500000000      0.300971582884E-06  0.356460445238E-04 -0.850858634174E-22  0.194988081889E-01  0.712920890476E-04  0.594122022709E-05  0.594122022709E-05  0.237636040696E-04
   2.50000000000      0.300971467761E-06  0.356460739960E-04 -0.157556381106E-21  0.194987582033E-01  0.712921479919E-04  0.594124812901E-05  0.594124812901E-05  0.237635777379E-04
   2.62500000000      0.300971346732E-06  0.356461049793E-04 -0.697962031309E-22  0.194987056541E-01  0.712922099586E-04  0.594127746170E-05  0.594127746170E-05  0.237635500559E-04
   2.75000000000      0.300971219800E-06  0.356461374740E-04 -0.156166695860E-21  0.194986505423E-01  0.712922749480E-04  0.594130822518E-05  0.594130822518E-05  0.237635210236E-04
   2.87500000000      0.300971086964E-06  0.356461714800E-04 -0.126671003312E-21  0.194985928672E-01  0.712923429600E-04  0.594134041944E-05  0.594134041944E-05  0.237634906411E-04
   3.00000000000      0.300970948224E-06  0.356462069974E-04 -0.155221761600E-21  0.194985326291E-01  0.712924139948E-04  0.594137404448E-05  0.594137404448E-05  0.237634589085E-04
   3.12500000000      0.300970803581E-06  0.356462440262E-04 -0.155047625115E-21  0.194984698278E-01  0.712924880523E-04  0.594140910029E-05  0.594140910029E-05  0.237634258256E-04
   3.25000000000      0.300970653033E-06  0.356462825663E-04 -0.175670513129E-21  0.194984044635E-01  0.712925651325E-04  0.594144558684E-05  0.594144558684E-05  0.237633913926E-04
   3.37500000000      0.300970496582E-06  0.356463226177E-04 -0.240485481406E-21  0.194983365352E-01  0.712926452354E-04  0.594148350414E-05  0.594148350414E-05  0.237633556094E-04
   3.50000000000      0.300970334228E-06  0.356463641805E-04 -0.343033046735E-21  0.194982660445E-01  0.712927283609E-04  0.594152285216E-05  0.594152285216E-05  0.237633184761E-04
   3.62500000000      0.300970165970E-06  0.356464072546E-04 -0.305762831680E-21  0.194981929907E-01  0.712928145092E-04  0.594156363090E-05  0.594156363090E-05  0.237632799928E-04
   3.75000000000      0.300969991808E-06  0.356464518400E-04 -0.330407909101E-21  0.194981173733E-01  0.712929036800E-04  0.594160584034E-05  0.594160584034E-05  0.237632401593E-04
   3.87500000000      0.300969811742E-06  0.356464979368E-04 -0.207738333875E-21  0.194980391932E-01  0.712929958736E-04  0.594164948048E-05  0.594164948048E-05  0.237631989758E-04
   4.00000000000      0.300969625773E-06  0.356465455449E-04 -0.154402372947E-21  0.194979584498E-01  0.712930910898E-04  0.594169455128E-05  0.594169455128E-05  0.237631564423E-04
   4.12500000000      0.300969433900E-06  0.356465946643E-04 -0.217815676629E-21  0.194978751440E-01  0.712931893286E-04  0.594174105275E-05  0.594174105275E-05  0.237631125588E-04
   4.25000000000      0.300969236124E-06  0.356466452950E-04 -0.238003058041E-21  0.194977892752E-01  0.712932905901E-04  0.594178898487E-05  0.594178898487E-05  0.237630673253E-04
   4.37500000000      0.300969032444E-06  0.356466974371E-04 -0.226822843099E-21  0.194977008436E-01  0.712933948742E-04  0.594183834762E-05  0.594183834762E-05  0.237630207419E-04
   4.50000000000      0.300968822861E-06  0.356467510904E-04 -0.187275887933E-21  0.194976098493E-01  0.712935021809E-04  0.594188914098E-05  0.594188914098E-05  0.237629728085E-04
   4.62500000000      0.300968607374E-06  0.356468062551E-04 -0.171594773997E-21  0.194975162923E-01  0.712936125102E-04  0.594194136494E-05  0.594194136494E-05  0.237629235252E-04
   4.75000000000      0.300968385983E-06  0.356468629310E-04 -0.125631512738E-21  0.194974201725E-01  0.712937258621E-04  0.594199501949E-05  0.594199501949E-05  0.237628728921E-04
   4.87500000000      0.300968158689E-06  0.356469211183E-04 -0.199957232789E-21  0.194973214901E-01  0.712938422366E-04  0.594205010460E-05  0.594205010460E-05  0.237628209091E-04
   5.00000000000      0.300967925492E-06  0.356469808168E-04 -0.765644242736E-22  0.194972202447E-01  0.712939616336E-04  0.594210662026E-05  0.594210662026E-05  0.237627675763E-04
   5.12500000000      0.300967686391E-06  0.356470420266E-04 -0.815555924549E-22  0.194971164367E-01  0.712940840532E-04  0.594216456645E-05  0.594216456645E-05  0.237627128937E-04
   5.25000000000      0.300967441387E-06  0.356471047477E-04 -0.953514712682E-22  0.194970100664E-01  0.712942094954E-04  0.594222394315E-05  0.594222394315E-05  0.237626568614E-04
   5.37500000000      0.300967190479E-06  0.356471689800E-04 -0.756607680135E-23  0.194969011337E-01  0.712943379601E-04  0.594228475034E-05  0.594228475034E-05  0.237625994794E-04
   5.50000000000      0.300966933668E-06  0.356472347236E-04 -0.140374917723E-21  0.194967896386E-01  0.712944694473E-04  0.594234698801E-05  0.594234698801E-05  0.237625407476E-04
   5.62500000000      0.300966670954E-06  0.356473019785E-04 -0.876272027631E-22  0.194966755810E-01  0.712946039570E-04  0.594241065613E-05  0.594241065613E-05  0.237624806663E-04
   5.75000000000      0.300966402336E-06  0.356473707446E-04 -0.731046447986E-22  0.194965589610E-01  0.712947414893E-04  0.594247575468E-05  0.594247575468E-05  0.237624192353E-04
   5.87500000000      0.300966127816E-06  0.356474410220E-04  0.195996916832E-22  0.194964397786E-01  0.712948820440E-04  0.594254228365E-05  0.594254228365E-05  0.237623564547E-04
   6.00000000000      0.300965847391E-06  0.356475128106E-04 -0.885359633750E-22  0.194963180340E-01  0.712950256212E-04  0.594261024301E-05  0.594261024301E-05  0.237622923246E-04
   6.12500000000      0.300965561064E-06  0.356475861104E-04 -0.598762011718E-22  0.194961937271E-01  0.712951722208E-04  0.594267963273E-05  0.594267963273E-05  0.237622268450E-04
   6.25000000000      0.300965268833E-06  0.356476609215E-04 -0.178447887008E-22  0.194960668581E-01  0.712953218429E-04  0.594275045281E-05  0.594275045281E-05  0.237621600159E-04
   6.37500000000      0.300964970699E-06  0.356477372437E-04 -0.118248818460E-21  0.194959374269E-01  0.712954744875E-04  0.594282270321E-05  0.594282270321E-05  0.237620918373E-04
   6.50000000000      0.300964666662E-06  0.356478150772E-04 -0.472861753715E-22  0.194958054336E-01  0.712956301544E-04  0.594289638391E-05  0.594289638391E-05  0.237620223094E-04
   6.62500000000      0.300964356722E-06  0.356478944219E-04 -0.555171268997E-22  0.194956708783E-01  0.712957888438E-04  0.594297149489E-05  0.594297149489E-05  0.237619514321E-04
   6.75000000000      0.300964040879E-06  0.356479752778E-04 -0.987687488673E-22  0.194955337611E-01  0.712959505556E-04  0.594304803613E-05  0.594304803613E-05  0.237618792055E-04
   6.87500000000      0.300963719132E-06  0.356480576449E-04 -0.141790814477E-21  0.194953940819E-01  0.712961152897E-04  0.594312600760E-05  0.594312600760E-05  0.237618056297E-04
   7.00000000000      0.300963391483E-06  0.356481415231E-04 -0.840798619088E-22  0.194952518408E-01  0.712962830462E-04  0.594320540927E-05  0.594320540927E-05  0.237617307046E-04
   7.12500000000      0.300963057931E-06  0.356482269125E-04 -0.903568687623E-22  0.194951070380E-01  0.712964538251E-04  0.594328624112E-05  0.594328624112E-05  0.237616544303E-04
   7.25000000000      0.300962718475E-06  0.356483138131E-04  0.353676816172E-22  0.194949596734E-01  0.712966276262E-04  0.594336850313E-05  0.594336850313E-05  0.237615768069E-04
   7.37500000000      0.300962373117E-06  0.356484022249E-04  0.128680262152E-22  0.194948097468E-01  0.712968044497E-04  0.594345219526E-05  0.594345219526E-05  0.237614978343E-04
   7.50000000000      0.300962021856E-06  0.356484921478E-04 -0.959415710984E-23  0.194946572588E-01  0.712969842955E-04  0.594353731750E-05  0.594353731750E-05  0.237614175128E-04
   7.62500000000      0.300961664691E-06  0.356485835818E-04 -0.571423797491E-22  0.194945022092E-01  0.712971671636E-04  0.594362386981E-05  0.594362386981E-05  0.237613358422E-04
   7.75000000000      0.300961301624E-06  0.356486765270E-04 -0.672480073313E-22  0.194943445982E-01  0.712973530539E-04  0.594371185217E-05  0.594371185217E-05  0.237612528226E-04
   7.87500000000      0.300960932654E-06  0.356487709832E-04 -0.752281019664E-22  0.194941844251E-01  0.712975419665E-04  0.594380126454E-05  0.594380126454E-05  0.237611684542E-04
   8.00000000000      0.300960557782E-06  0.356488669506E-04 -0.911371802986E-22  0.194940216912E-01  0.712977339013E-04  0.594389210691E-05  0.594389210691E-05  0.237610827368E-04
   8.12500000000      0.300960177006E-06  0.356489644292E-04 -0.786919862432E-22  0.194938563959E-01  0.712979288583E-04  0.594398437924E-05  0.594398437924E-05  0.237609956707E-04
   8.25000000000      0.300959790328E-06  0.356490634188E-04 -0.175588856786E-21  0.194936885394E-01  0.712981268375E-04  0.594407808150E-05  0.594407808150E-05  0.237609072558E-04
   8.37500000000      0.300959397747E-06  0.356491639195E-04 -0.417964397835E-22  0.194935181217E-01  0.712983278389E-04  0.594417321366E-05  0.594417321366E-05  0.237608174921E-04
   8.50000000000      0.300958999264E-06  0.356492659312E-04 -0.970538076372E-22  0.194933451429E-01  0.712985318625E-04  0.594426977570E-05  0.594426977570E-05  0.237607263798E-04
   8.62500000000      0.300958594878E-06  0.356493694541E-04 -0.106758546443E-21  0.194931696031E-01  0.712987389082E-04  0.594436776758E-05  0.594436776758E-05  0.237606339189E-04
   8.75000000000      0.300958184589E-06  0.356494744880E-04 -0.145162116470E-21  0.194929915024E-01  0.712989489760E-04  0.594446718927E-05  0.594446718927E-05  0.237605401095E-04
   8.87500000000      0.300957768398E-06  0.356495810330E-04 -0.197645298002E-21  0.194928108409E-01  0.712991620659E-04  0.594456804073E-05  0.594456804073E-05  0.237604449515E-04
   9.00000000000      0.300957346304E-06  0.356496890889E-04 -0.188146378332E-21  0.194926276186E-01  0.712993781779E-04  0.594467032194E-05  0.594467032194E-05  0.237603484451E-04
   9.12500000000      0.300956918308E-06  0.356497986560E-04 -0.162463823311E-21  0.194924418355E-01  0.712995973120E-04  0.594477403287E-05  0.594477403287E-05  0.237602505902E-04
   9.25000000000      0.300956484409E-06  0.356499097340E-04 -0.954488862851E-22  0.194922534918E-01  0.712998194680E-04  0.594487917348E-05  0.594487917348E-05  0.237601513871E-04
   9.37500000000      0.300956044608E-06  0.356500223231E-04 -0.108752080137E-21  0.194920625875E-01  0.713000446462E-04  0.594498574373E-05  0.594498574373E-05  0.237600508356E-04
   9.50000000000      0.300955598905E-06  0.356501364231E-04 -0.939708533760E-22  0.194918691227E-01  0.713002728463E-04  0.594509374360E-05  0.594509374360E-05  0.237599489359E-04
   9.62500000000      0.300955147299E-06  0.356502520342E-04 -0.192202166796E-21  0.194916730974E-01  0.713005040684E-04  0.594520317305E-05  0.594520317305E-05  0.237598456881E-04
   9.75000000000      0.300954689791E-06  0.356503691562E-04 -0.105089707255E-21  0.194914745118E-01  0.713007383124E-04  0.594531403204E-05  0.594531403204E-05  0.237597410921E-04
   9.87500000000      0.300954226381E-06  0.356504877892E-04 -0.145995754199E-21  0.194912733659E-01  0.713009755784E-04  0.594542632054E-05  0.594542632054E-05  0.237596351481E-04
   10.0000000000      0.300953757069E-06  0.356506079332E-04 -0.797601187157E-22  0.194910696598E-01  0.713012158663E-04  0.594554003851E-05  0.594554003851E-05  0.237595278561E-04
   10.1250000000      0.300953281854E-06  0.356507295881E-04 -0.817598484150E-22  0.194908633936E-01  0.713014591761E-04  0.594565518592E-05  0.594565518592E-05  0.237594192162E-04
   10.2500000000      0.300952800738E-06  0.356508527539E-04 -0.194684302759E-21  0.194906545674E-01  0.713017055078E-04  0.594577176274E-05  0.594577176274E-05  0.237593092284E-04
   10.3750000000      0.300952313719E-06  0.356509774306E-04 -0.139787472860E-21  0.194904431812E-01  0.713019548613E-04  0.594588976891E-05  0.594588976891E-05  0.237591978928E-04
   10.5000000000      0.300951820799E-06  0.356511036183E-04 -0.102312245919E-21  0.194902292352E-01  0.713022072366E-04  0.594600920441E-05  0.594600920441E-05  0.237590852095E-04
   10.6250000000      0.300951321976E-06  0.356512313169E-04 -0.177056424924E-21  0.194900127294E-01  0.713024626337E-04  0.594613006920E-05  0.594613006920E-05  0.237589711785E-04
   10.7500000000      0.300950817252E-06  0.356513605263E-04 -0.213425580749E-21  0.194897936640E-01  0.713027210527E-04  0.594625236323E-05  0.594625236323E-05  0.237588557999E-04
   10.8750000000      0.300950306625E-06  0.356514912467E-04 -0.211675259186E-21  0.194895720389E-01  0.713029824933E-04  0.594637608648E-05  0.594637608648E-05  0.237587390737E-04
   11.0000000000      0.300949790097E-06  0.356516234779E-04 -0.187849090297E-21  0.194893478544E-01  0.713032469557E-04  0.594650123890E-05  0.594650123890E-05  0.237586210001E-04
   11.1250000000      0.300949267667E-06  0.356517572199E-04 -0.264087861177E-21  0.194891211104E-01  0.713035144398E-04  0.594662782045E-05  0.594662782045E-05  0.237585015790E-04
   11.2500000000      0.300948739336E-06  0.356518924728E-04 -0.325862072907E-21  0.194888918071E-01  0.713037849456E-04  0.594675583109E-05  0.594675583109E-05  0.237583808106E-04
   11.3750000000      0.300948205103E-06  0.356520292365E-04 -0.281677762884E-21  0.194886599446E-01  0.713040584730E-04  0.594688527078E-05  0.594688527078E-05  0.237582586949E-04
   11.5000000000      0.300947664968E-06  0.356521675110E-04 -0.277868710592E-21  0.194884255230E-01  0.713043350221E-04  0.594701613948E-05  0.594701613948E-05  0.237581352321E-04
   11.6250000000      0.300947118931E-06  0.356523072964E-04 -0.181086185460E-21  0.194881885423E-01  0.713046145927E-04  0.594714843715E-05  0.594714843715E-05  0.237580104221E-04
   11.7500000000      0.300946566993E-06  0.356524485925E-04 -0.162298777805E-21  0.194879490027E-01  0.713048971850E-04  0.594728216374E-05  0.594728216374E-05  0.237578842650E-04
   11.8750000000      0.300946009154E-06  0.356525913994E-04 -0.560376699333E-22  0.194877069043E-01  0.713051827988E-04  0.594741731921E-05  0.594741731921E-05  0.237577567610E-04
   12.0000000000      0.300945445413E-06  0.356527357171E-04 -0.101914669811E-21  0.194874622471E-01  0.713054714341E-04  0.594755390353E-05  0.594755390353E-05  0.237576279100E-04
   12.1250000000      0.300944875771E-06  0.356528815455E-04 -0.131427302081E-21  0.194872150312E-01  0.713057630909E-04  0.594769191664E-05  0.594769191664E-05  0.237574977122E-04
   12.2500000000      0.300944300227E-06  0.356530288846E-04 -0.135978275900E-21  0.194869652568E-01  0.713060577692E-04  0.594783135850E-05  0.594783135850E-05  0.237573661676E-04
   12.3750000000      0.300943718782E-06  0.356531777345E-04 -0.114134143655E-21  0.194867129240E-01  0.713063554690E-04  0.594797222907E-05  0.594797222907E-05  0.237572332764E-04
   12.5000000000      0.300943131436E-06  0.356533280951E-04 -0.205060300675E-21  0.194864580328E-01  0.713066561901E-04  0.594811452830E-05  0.594811452830E-05  0.237570990385E-04
   12.6250000000      0.300942538189E-06  0.356534799663E-04 -0.165397509743E-21  0.194862005834E-01  0.713069599327E-04  0.594825825615E-05  0.594825825615E-05  0.237569634540E-04
   12.7500000000      0.300941939041E-06  0.356536333483E-04 -0.137363004663E-21  0.194859405759E-01  0.713072666966E-04  0.594840341258E-05  0.594840341258E-05  0.237568265232E-04
   12.8750000000      0.300941333992E-06  0.356537882409E-04 -0.174344645294E-21  0.194856780103E-01  0.713075764819E-04  0.594854999752E-05  0.594854999752E-05  0.237566882459E-04
   13.0000000000      0.300940723041E-06  0.356539446442E-04 -0.156270361233E-21  0.194854128868E-01  0.713078892884E-04  0.594869801095E-05  0.594869801095E-05  0.237565486223E-04
   13.1250000000      0.300940106190E-06  0.356541025581E-04 -0.189404858414E-21  0.194851452055E-01  0.713082051162E-04  0.594884745281E-05  0.594884745281E-05  0.237564076525E-04
   13.2500000000      0.300939483438E-06  0.356542619827E-04 -0.133639032266E-21  0.194848749665E-01  0.713085239653E-04  0.594899832306E-05  0.594899832306E-05  0.237562653365E-04
   13.3750000000      0.300938854785E-06  0.356544229178E-04 -0.111195128708E-21  0.194846021699E-01  0.713088458356E-04  0.594915062164E-05  0.594915062164E-05  0.237561216745E-04
   13.5000000000      0.300938220231E-06  0.356545853636E-04 -0.606689208621E-22  0.194843268158E-01  0.713091707271E-04  0.594930434851E-05  0.594930434851E-05  0.237559766665E-04
   13.6250000000      0.300937579777E-06  0.356547493199E-04 -0.917812251909E-22  0.194840489043E-01  0.713094986397E-04  0.594945950361E-05  0.594945950361E-05  0.237558303126E-04
   13.7500000000      0.300936933422E-06  0.356549147868E-04 -0.890969786462E-22  0.194837684356E-01  0.713098295735E-04  0.594961608691E-05  0.594961608691E-05  0.237556826129E-04
   13.8750000000      0.300936281166E-06  0.356550817642E-04 -0.131981665879E-21  0.194834854097E-01  0.713101635284E-04  0.594977409835E-05  0.594977409835E-05  0.237555335675E-04
