                   0  -1.46949072311       0.00000000000       0.00000000000       0.00000000000                       0
                   1  -2.11312792757      0.360717607874E-04  0.610784607796       0.00000000000                       3
                   2  -2.31154402424      0.108779563156E-04  0.319453630089      0.289226733972                       0
                   3  -2.38573849345      0.898067490266E-05  0.171039218943      0.589902330504                       0
                   4  -2.53427635380      0.310326336114E-05  0.271649625873      0.324278996851                       0
                   5  -2.57223419416      0.224939772627E-05  0.149133887316      0.902063164415                       0
                   6  -2.58715729569      0.137868244063E-05  0.739856104120E-01  0.543234102531                       0
                   7  -2.63982376073      0.109014417040E-05  0.188208903389      0.715990672926                       0
                   8  -2.65153604529      0.892453385082E-06  0.600096887357E-01  0.900145716815                       0
                   9  -2.66981766204      0.767050005457E-06  0.841603581919E-01  0.874360060635                       0
                  10  -2.67335278846      0.123631768528E-04  0.296805933697E-01   16.2260520639                       0
                  11  -2.68176082222      0.776858467238E-06  0.487477471722E-01  0.677034864497E-02                   0
                  12  -2.68342346436      0.590296528765E-05  0.185132583262E-01   7.54141728682                       0
                  13  -2.68790295738      0.465649094151E-06  0.326876670372E-01  0.654399493620E-01                   0
                  14  -2.68958818338      0.777615439907E-05  0.186340010854E-01   17.0427843628                       0
                  15  -2.69126517439      0.123688617699E-05  0.199992895639E-01 -0.330688413550E-01                   0
                  16  -2.69207638844      0.290455111312E-05  0.136407857837E-01   2.55962713429                       0
                  17  -2.69264550222      0.835686779258E-06  0.108772109669E-01  0.847307429670E-02                   0
                  18  -2.69350240012      0.106609059664E-05  0.143665274081E-01   1.45195417923                       0
                  19  -2.69416286505      0.111749159922E-05  0.110464687069E-01  0.768164560281                       0
                  20  -2.69464843380      0.112139967733E-05  0.886387950188E-02   0.00000000000                       3
                  21  -2.69525615938      0.718420617818E-06  0.117827649386E-01  0.848858652431                       0
                  22  -2.69578828247      0.998914374793E-06  0.101307262622E-01   1.24934223093                       0
                  23  -2.69972047528      0.860906234004E-06  0.302734383838E-01   1.18049266176                       0
                  24  -2.71144281842      0.825008065188E-05  0.577378696029E-01   10.0529928253                       0
                  25  -2.71392839441      0.694032254770E-05  0.233415439351E-01   1.35328262871                       0
                  26  -2.71590907352      0.535459264140E-05  0.209786330151E-01  0.912321610929                       0
                  27  -2.71821449762      0.185788638686E-05  0.220165750428E-01  0.361560999372                       0
                  28  -2.72210905711      0.709955743149E-05  0.329271125946E-01   4.14576898050                       0
                  29  -2.72732421240      0.111686992676E-04  0.370683800119E-01   1.47842473142                       0
                  30  -2.72865574892      0.499157445865E-05  0.168042223914E-01  0.569167821149                       0
                  31  -2.72962711388      0.117402068840E-05  0.137325129623E-01  0.274023619031                       0
                  32  -2.73085285192      0.214348901965E-05  0.160269678417E-01   1.98779513049                       0
                  33  -2.73345405381      0.468167196726E-05  0.281772583979E-01   2.35446115728                       0
                  34  -2.73396960138      0.150051608597E-05  0.966762914450E-02  0.264903938602                       0
                  35  -2.73429088828      0.797153719016E-06  0.793965347684E-02  0.667719321635                       0
                  36  -2.73479291316      0.746167838982E-06  0.100026722358E-01  0.960249258791                       0
                  37  -2.73565326587      0.157783599566E-05  0.147563168948E-01   2.37648630366                       0
                  38  -2.73678195787      0.147942819725E-05  0.151980668393E-01  0.899070793736                       0
                  39  -2.73766630194      0.173941970669E-05  0.138184936372E-01   1.43441841216                       0
                  40  -2.73818823752      0.311402193340E-05  0.853286113579E-02   0.00000000000                       3
                  41  -2.73834502439      0.455357252819E-06  0.513254835328E-02  0.201353334829                       0
                  42  -2.73866360567      0.319701910951E-06  0.846464446036E-02  0.734190537589                       0
                  43  -2.73902659274      0.728844391031E-06  0.861905380815E-02   2.43133448661                       0
                  44  -2.73975791462      0.650926192334E-06  0.134857159010E-01   1.10002064538                       0
